I,P,Tgran,Theta,a_c,label,mu,mu_g,n_contacts,n_samples,seed,tau
0.0003152613117543859,10.06167947017544,0.02,0.0027507613456140352,0.03666245035224221,mu0.0_T0.02_s1,0.09342715654385965,0.0,7861.111111111111,57,1,-0.9399367638596491
0.00031616952666666665,10.00406859649123,0.02,0.0027787182894736845,0.030766103503408835,mu0.0_T0.02_s2,0.08443945510526316,0.0,7830.888888888889,57,2,-0.8450100487719299
0.00031685956210526317,9.960355766666666,0.02,0.002743058407017544,0.03158468143466038,mu0.0_T0.02_s3,0.0849159291403509,0.0,7856.444444444444,57,3,-0.845670327894737
0.0003321044305263158,11.204404731578945,0.0005,5.840821270175439e-05,0.11285877345509221,mu0.15_T0.0005_s1,0.14332679526315792,0.15,6962.555555555556,57,1,-1.5305455384210525
0.00034642268771929827,10.463003905263156,0.0005,6.282317898245614e-05,0.1166966530701969,mu0.15_T0.0005_s2,0.13909956228070178,0.15,6810.555555555556,57,2,-1.392596701754386
0.0003617688142105263,10.03271562631579,0.0005,6.093123410526315e-05,0.14505461046833001,mu0.15_T0.0005_s3,0.12785332045614037,0.15,6511.166666666667,57,3,-1.2366552905263157
0.0003201872054385964,9.75487186140351,0.001,7.976699428070175e-05,0.06395433408541534,mu0.15_T0.001_s1,0.20983306000000002,0.15,7491.833333333333,57,1,-2.047776561403509
0.0003192576998245614,9.813006542105263,0.001,7.961757519298246e-05,0.06862834716163112,mu0.15_T0.001_s2,0.21121524175438594,0.15,7467.555555555556,57,2,-2.074538243859649
0.00031917777350877187,9.816254464912282,0.001,8.094154724561404e-05,0.063652294328277,mu0.15_T0.001_s3,0.204492478245614,0.15,7453.444444444444,57,3,-2.0075297701754384
0.00031982527315789467,9.776693928070175,0.003,0.00018974717561403507,0.05655864670586591,mu0.15_T0.003_s1,0.18891879859649122,0.15,7572.888888888889,57,1,-1.8475716385964913
0.00031922928807017544,9.813044357894736,0.003,0.00019483860122807017,0.06268845938032537,mu0.15_T0.003_s2,0.1955323607017544,0.15,7558.444444444444,57,2,-1.9190072578947366
0.0003186518689473684,9.849325499999999,0.003,0.00019634477614035087,0.05561746995559584,mu0.15_T0.003_s3,0.17928077105263157,0.15,7552.666666666667,57,3,-1.7664567736842103
0.000316626470877193,9.976476928070175,0.008,0.0004433387349122807,0.05155856191014314,mu0.15_T0.008_s1,0.1669149549122807,0.15,7742.166666666667,57,1,-1.6660300912280699
0.00032064867,9.726412603508772,0.008,0.00045003191719298247,0.05423454091454172,mu0.15_T0.008_s2,0.1603213350877193,0.15,7705.111111111111,57,2,-1.559591407017544
0.0003176817880701754,9.909303147368423,0.008,0.0004586587633333333,0.04922937735101748,mu0.15_T0.008_s3,0.15863612140350875,0.15,7697.833333333333,57,3,-1.5722902561403507
0.0003192218278947369,9.814280407017545,0.02,0.0010309508049122808,0.04740690941185983,mu0.15_T0.02_s1,0.14517141736842107,0.15,7828.833333333333,57,1,-1.426382747368421
0.0003193604464912281,9.804984803508773,0.02,0.0010558770384210526,0.04319977189911968,mu0.15_T0.02_s2,0.1234722252631579,0.15,7805.277777777777,57,2,-1.2108487087719297
0.00031904300877192977,9.824428059649122,0.02,0.0010770175877192981,0.04248562702010813,mu0.15_T0.02_s3,0.13219003701754384,0.15,7793.666666666667,57,3,-1.2988712212280702
0.00038563979614035087,9.040822391228069,0.0005,5.9724013228070175e-05,0.09232215813424798,mu0.1_T0.0005_s1,0.13290062319298246,0.1,7179.722222222223,57,1,-1.1721863412280704
0.0003613160192982456,10.02762063859649,0.0005,6.889887668421053e-05,0.14676610200907095,mu0.1_T0.0005_s2,0.15134697070175437,0.1,6564.388888888889,57,2,-1.4714700803508773
0.00034592960105263163,10.658673836842105,0.0005,6.475089480701755e-05,0.10585392281722845,mu0.1_T0.0005_s3,0.14228803842105262,0.1,7034.222222222223,57,3,-1.4503762650877194
0.00031786468736842103,9.897612815789474,0.001,7.523579768421051e-05,0.05775685879755739,mu0.1_T0.001_s1,0.17324300263157894,0.1,7748.666666666667,57,1,-1.7152682982456142
0.0003163878475438597,9.990116619298245,0.001,7.511637268421054e-05,0.0564583862937863,mu0.1_T0.001_s2,0.1892744863157895,0.1,7711.666666666667,57,2,-1.8911018859649125
0.00031857356982456145,9.853450912280701,0.001,7.53045768245614e-05,0.055795901619126675,mu0.1_T0.001_s3,0.18374695649122808,0.1,7716.0,57,3,-1.810575133333333
0.00031964187,9.78778729122807,0.003,0.0001833401942105263,0.054746332163971956,mu0.1_T0.003_s1,0.16246018789473685,0.1,7808.611111111111,57,1,-1.5904409649122804
0.00031598814807017544,10.015378859649124,0.003,0.00017866513035087717,0.048793224740925505,mu0.1_T0.003_s2,0.16714600035087723,0.1,7832.777777777777,57,2,-1.674202954385965
0.0003196525329824562,9.787401621052629,0.003,0.00017450037017543863,0.04870223500974022,mu0.1_T0.003_s3,0.1586990249122807,0.1,7842.388888888889,57,3,-1.553024345614035
0.0003172467914035088,9.936017922807018,0.008,0.00044853984491228073,0.04577769984854419,mu0.1_T0.008_s1,0.13642325719298246,0.1,7888.166666666667,57,1,-1.3553998877192985
0.0003188484628070176,9.836866017543862,0.008,0.0004429828757894737,0.03599259605771074,mu0.1_T0.008_s2,0.12207839368421053,0.1,7892.777777777777,57,2,-1.201745689122807
0.00031826152,9.873553784210525,0.008,0.0004240917396491228,0.04237111990707606,mu0.1_T0.008_s3,0.13451097263157896,0.1,7930.611111111111,57,3,-1.3286271192982455
0.0003170970414035088,9.945511549122806,0.02,0.0011208460280701753,0.04164537025644758,mu0.1_T0.02_s1,0.11990891912280702,0.1,7890.777777777777,57,1,-1.192383042105263
0.00031716138421052634,9.941508749122807,0.02,0.0010930374096491228,0.04052891595795738,mu0.1_T0.02_s2,0.11854987701754385,0.1,7904.833333333333,57,2,-1.178459303508772
0.00031752910315789476,9.918321631578948,0.02,0.0011062633929824562,0.03962173755494927,mu0.1_T0.02_s3,0.12006934789473685,0.1,7911.777777777777,57,3,-1.1909238824561406
0.0003598201784210526,9.678160657894736,0.0005,5.4827245666666665e-05,0.14209198666805645,mu0.2_T0.0005_s1,0.15040798526315788,0.2,6481.833333333333,57,1,-1.379067562631579
0.00036587321105263155,9.943341336842105,0.0005,5.622604749122807e-05,0.12131883434862165,mu0.2_T0.0005_s2,0.13996688598245613,0.2,6762.722222222223,57,2,-1.304637471754386
0.0003430651201754386,10.907672101754384,0.0005,5.019490654385965e-05,0.10958052838006331,mu0.2_T0.0005_s3,0.1529570560526316,0.2,6915.333333333333,57,3,-1.5587111478947366
0.00031928535736842103,9.810804221052631,0.001,7.955921026315788e-05,0.0743294036602723,mu0.2_T0.001_s1,0.22302191508771932,0.2,7304.722222222223,57,1,-2.1883509017543856
0.0003183929533333334,9.864840587719298,0.001,8.51321058245614e-05,0.07277606226280195,mu0.2_T0.001_s2,0.22295917982456137,0.2,7235.166666666667,57,2,-2.1996757666666666
0.0003199046340350877,9.77178626140351,0.001,8.840435510526316e-05,0.07595923699628901,mu0.2_T0.001_s3,0.241376460877193,0.2,7204.888888888889,57,3,-2.359256901754386
0.0003204028312280702,9.74162457017544,0.003,0.00019768034,0.06947018934570703,mu0.2_T0.003_s1,0.20397853701754384,0.2,7409.666666666667,57,1,-1.9875617350877193
0.0003194704322807017,9.798948022807016,0.003,0.00021238543263157894,0.06719012943634714,mu0.2_T0.003_s2,0.2026046294736842,0.2,7363.5,57,2,-1.9860142649122807
0.0003187859047368421,9.840640192982457,0.003,0.00020367262701754385,0.07135256082099728,mu0.2_T0.003_s3,0.22832755771929825,0.2,7372.888888888889,57,3,-2.2472792017543863
0.0003192581207017544,9.81222867017544,0.008,0.00046096048649122806,0.06348346669232077,mu0.2_T0.008_s1,0.19008409245614036,0.2,7544.388888888889,57,1,-1.8664395964912284
0.00031968669140350884,9.785115789473686,0.008,0.0004599139901754386,0.05780695380300379,mu0.2_T0.008_s2,0.17910759210526317,0.2,7560.111111111111,57,2,-1.7532477438596488
0.0003167085005263157,9.969960736842104,0.008,0.00047528742824561406,0.06062752418633353,mu0.2_T0.008_s3,0.1866704789473684,0.2,7537.166666666667,57,3,-1.8609903754385964
0.0003206440710526315,9.726704294736843,0.02,0.0010403672849122808,0.05064892525450948,mu0.2_T0.02_s1,0.15199645385964916,0.2,7698.944444444444,57,1,-1.4788539719298244
0.00031927933210526316,9.810418363157895,0.02,0.0010829698473684211,0.049130991346339775,mu0.2_T0.02_s2,0.14530126350877196,0.2,7679.944444444444,57,2,-1.4252961631578946
0.00031841505736842106,9.864440010526318,0.02,0.0010550210987719298,0.056526119274586645,mu0.2_T0.02_s3,0.1630342928070176,0.2,7663.111111111111,57,3,-1.6109412263157894
0.00035409597596491226,9.85826838245614,0.0005,5.304084964912281e-05,0.12842082701835145,mu0.3_T0.0005_s1,0.15712268280701755,0.3,6669.555555555556,57,1,-1.45837095877193
0.0003380559142105263,10.768365777192981,0.0005,5.5786868754385966e-05,0.12286742770952468,mu0.3_T0.0005_s2,0.1425735049122807,0.3,6722.444444444444,57,2,-1.4807886626315787
0.00035651098561403514,9.771254328070176,0.0005,5.377935694736842e-05,0.10100045410874683,mu0.3_T0.0005_s3,0.1356313005263158,0.3,6892.111111111111,57,3,-1.2973967587719297
0.00032049943280701757,9.735654657894738,0.001,9.488836519298245e-05,0.08814804776432411,mu0.3_T0.001_s1,0.2761068666666667,0.3,6869.166666666667,57,1,-2.68851278245614
0.00031767555105263154,9.910183580701753,0.001,9.664519675438597e-05,0.08354231068074656,mu0.3_T0.001_s2,0.25748751771929823,0.3,6896.166666666667,57,2,-2.5522173070175436
0.0003219911550877193,9.646044654385964,0.001,9.896707508771932e-05,0.07498989144641319,mu0.3_T0.001_s3,0.24814692298245614,0.3,6916.833333333333,57,3,-2.3941400684210525
0.0003210556343859649,9.701733594736844,0.003,0.0002448321524561403,0.0814285441588026,mu0.3_T0.003_s1,0.24877236280701753,0.3,6974.388888888889,57,1,-2.413976757894737
0.0003163209447368421,9.9953231,0.003,0.00023950665087719297,0.07690500029470626,mu0.3_T0.003_s2,0.24246568701754387,0.3,6985.944444444444,57,2,-2.4244455631578945
0.00032196914473684205,9.64676861754386,0.003,0.00023462415771929824,0.07127101833132801,mu0.3_T0.003_s3,0.23908167385964915,0.3,7028.555555555556,57,3,-2.3067743631578947
0.0003203004364912281,9.748873949122807,0.008,0.000529819313508772,0.07373965666972941,mu0.3_T0.008_s1,0.22522376736842104,0.3,7197.055555555556,57,1,-2.197885656140351
0.00031816983807017547,9.878757285964914,0.008,0.0005324924343859649,0.06538011622658006,mu0.3_T0.008_s2,0.22169700456140354,0.3,7203.777777777777,57,2,-2.190566294736842
0.0003223284415789473,9.625600707017544,0.008,0.0005190117729824561,0.06552535046962973,mu0.3_T0.008_s3,0.20806478263157893,0.3,7225.5,57,3,-2.003604461403509
0.0003176277310526316,9.912963575438598,0.02,0.0011283471894736842,0.059808596066633454,mu0.3_T0.02_s1,0.19290301403508772,0.3,7429.166666666667,57,1,-1.9135816578947369
0.0003188680001754386,9.836056221052633,0.02,0.0011458394666666667,0.05730006982986026,mu0.3_T0.02_s2,0.1792123350877193,0.3,7414.166666666667,57,2,-1.7638541368421052
0.0003207307712280702,9.721305847368422,0.02,0.001139006687719298,0.05466571916251573,mu0.3_T0.02_s3,0.1722165966666667,0.3,7399.166666666667,57,3,-1.6742353736842106
0.00032677914298245614,11.317856466666665,0.0005,5.252815633333334e-05,0.1034596766759693,mu0.5_T0.0005_s1,0.15665468421052633,0.5,6906.611111111111,57,1,-1.7229339803508772
0.0003267570559649123,11.415856254385965,0.0005,5.200667452631579e-05,0.0870601804666847,mu0.5_T0.0005_s2,0.14726999947368422,0.5,7084.055555555556,57,2,-1.5965722480701756
0.0003414140689473684,10.994441750877193,0.0005,4.91261839122807e-05,0.09622594521818717,mu0.5_T0.0005_s3,0.14084987175438596,0.5,7012.777777777777,57,3,-1.4930814485964912
0.0003153094840350877,10.058806921052632,0.001,0.00013315663350877191,0.08272556525155819,mu0.5_T0.001_s1,0.27126130789473685,0.5,6326.722222222223,57,1,-2.7298468614035087
0.00032077060824561404,9.719133196491228,0.001,0.0001295755656140351,0.07651655333369695,mu0.5_T0.001_s2,0.2574920312280702,0.5,6352.111111111111,57,2,-2.5028756929824563
0.0003218546466666666,9.654692977192985,0.001,0.00013215475807017542,0.08859631865420808,mu0.5_T0.001_s3,0.26408763947368424,0.5,6347.888888888889,57,3,-2.550258261403509
0.00031453503842105264,10.108359094736842,0.003,0.00030389670736842106,0.08174736527675454,mu0.5_T0.003_s1,0.2630629454385965,0.5,6466.5,57,1,-2.6600030298245616
0.0003210970838596491,9.699439354385964,0.003,0.0003048133603508772,0.07214699406013626,mu0.5_T0.003_s2,0.24922470333333333,0.5,6496.333333333333,57,2,-2.4176460543859646
0.00032177782421052636,9.658163277192983,0.003,0.0003015816224561403,0.08188198000712014,mu0.5_T0.003_s3,0.2657322114035088,0.5,6484.833333333333,57,3,-2.566671033333333
0.00031729779315789474,9.932997619298243,0.008,0.0006844101561403509,0.07139523934975411,mu0.5_T0.008_s1,0.25388421684210527,0.5,6633.666666666667,57,1,-2.521969577192982
0.00032042989035087723,9.741176054385965,0.008,0.000664526156140351,0.06400380443914501,mu0.5_T0.008_s2,0.23740593701754387,0.5,6674.5,57,2,-2.3142263122807014
0.00032361211543859654,9.549987,0.008,0.0006624640294736842,0.07492935946827145,mu0.5_T0.008_s3,0.23709243789473686,0.5,6681.777777777777,57,3,-2.2658240631578948
0.0003194418557894737,9.801768796491228,0.02,0.0013999105368421054,0.06519317872880898,mu0.5_T0.02_s1,0.21977360754385963,0.5,6888.222222222223,57,1,-2.1560726807017545
0.0003192256307017544,9.81399715087719,0.02,0.0013852785614035087,0.05184038014851853,mu0.5_T0.02_s2,0.19315321719298245,0.5,6899.222222222223,57,2,-1.895984457894737
0.0003209004466666667,9.711220112280701,0.02,0.0013676056842105262,0.07072487247953052,mu0.5_T0.02_s3,0.21454233578947368,0.5,6931.722222222223,57,3,-2.0839330736842103
0.0003589630728070176,10.178283250877191,0.0005,5.196534861403509e-05,0.0636238549465085,mu1.0_T0.0005_s1,0.14493567403508775,1.0,7495.111111111111,57,1,-1.4014758589473686
0.0003392986719298246,10.84550954736842,0.0005,5.034228361403509e-05,0.09607633890323368,mu1.0_T0.0005_s2,0.14581515378947368,1.0,6968.777777777777,57,2,-1.4843724268421055
0.0003238117029824562,11.4135595,0.0005,5.2493988350877194e-05,0.11972184035553625,mu1.0_T0.0005_s3,0.15715103210526313,1.0,6737.833333333333,57,3,-1.7172542901754386
0.00031724987333333336,9.936430422807017,0.001,0.00021255267017543863,0.09146961920716722,mu1.0_T0.001_s1,0.27202768350877193,1.0,5894.944444444444,57,1,-2.7034352403508772
0.00031760865807017543,9.916286559649121,0.001,0.00021897104842105258,0.08944841065930602,mu1.0_T0.001_s2,0.27815535105263156,1.0,5884.611111111111,57,2,-2.760085940350877
0.0003165405142105263,9.980840608771928,0.001,0.00020883680526315792,0.08547692896885493,mu1.0_T0.001_s3,0.2596474784210526,1.0,5882.555555555556,57,3,-2.5917825070175438
0.0003165459668421053,9.980913294736842,0.003,0.00043192678631578946,0.08282719980415679,mu1.0_T0.003_s1,0.25951952105263154,1.0,5961.055555555556,57,1,-2.5907430140350876
0.0003154352084210526,10.050661063157897,0.003,0.00042699141877192983,0.07977233360583447,mu1.0_T0.003_s2,0.25951728350877196,1.0,5946.166666666667,57,2,-2.609161235087719
0.00032026390122807014,9.750036647368422,0.003,0.0004144464157894737,0.08440537838763999,mu1.0_T0.003_s3,0.2703618401754386,1.0,5941.777777777777,57,3,-2.6374115192982455
0.0003186857742105263,9.848402919298245,0.008,0.0009099938785964912,0.07564780258412691,mu1.0_T0.008_s1,0.24682047614035085,1.0,6081.888888888889,57,1,-2.4323436210526315
0.0003167979107017544,9.965550815789472,0.008,0.0008949298622807017,0.07844810523827286,mu1.0_T0.008_s2,0.24881639245614037,1.0,6069.777777777777,57,2,-2.4806988807017545
0.00032072512192982453,9.721630954385965,0.008,0.0009006530826315788,0.0745468472491262,mu1.0_T0.008_s3,0.24332605315789477,1.0,6081.444444444444,57,3,-2.3656718491228066
0.00032145353596491224,9.677988407017544,0.02,0.0017837595719298245,0.07484143899685679,mu1.0_T0.02_s1,0.22713033842105262,1.0,6325.333333333333,57,1,-2.198470996491228
0.00031517800754385963,10.066890680701754,0.02,0.0017631605859649124,0.06853652978997106,mu1.0_T0.02_s2,0.2381844450877193,1.0,6311.222222222223,57,2,-2.3980045473684215
0.0003198001496491228,9.778833294736842,0.02,0.0017354029263157895,0.07354379597207389,mu1.0_T0.02_s3,0.22777003315789476,1.0,6335.777777777777,57,3,-2.2295190912280702
