I,P,Tgran,Theta,e_rest,kt,kt_is_default,label,mu,mu_g,n_samples,seed,tau
0.0007080029547368422,1.9950762754385964,0.015,0.003053625501754386,0.5,1000.0,False,e0.5_k1.0e3_mu0.0_T0.015_s2,0.0984262271754386,0.0,57,2,-0.19644094175438595
0.0007130814538596493,1.9668230649122806,0.015,0.0030637239157894737,0.5,1000.0,False,e0.5_k1.0e3_mu0.0_T0.015_s3,0.09208316877192983,0.0,57,3,-0.18109584912280702
0.0007071955543859649,1.9997203017543859,0.0005,6.684314496491228e-05,0.5,1000.0,False,e0.5_k1.0e3_mu0.1_T0.0005_s1,0.12029028450877192,0.1,57,1,-0.2405497084210526
0.0007972354361403509,2.002890717894737,0.0005,0.00017124364175438597,0.5,1000.0,False,e0.5_k1.0e3_mu0.1_T0.0005_s2,0.11012296224561402,0.1,57,2,-0.19685544912280706
0.0007049561689473684,2.012493303508772,0.0005,6.907851028070175e-05,0.5,1000.0,False,e0.5_k1.0e3_mu0.1_T0.0005_s3,0.12757258403508773,0.1,57,3,-0.25674521052631577
0.0007073613108771929,1.998622892982456,0.002,0.00029041522315789475,0.5,1000.0,False,e0.5_k1.0e3_mu0.1_T0.002_s1,0.11161189933333332,0.1,57,1,-0.22310022491228074
0.000709542471754386,1.9863791263157897,0.002,0.0003037385905263158,0.5,1000.0,False,e0.5_k1.0e3_mu0.1_T0.002_s2,0.11038660933333333,0.1,57,2,-0.21940828719298244
0.0007142511822807018,1.9602505175438596,0.002,0.00030381707771929824,0.5,1000.0,False,e0.5_k1.0e3_mu0.1_T0.002_s3,0.1097075017368421,0.1,57,3,-0.21506373824561403
0.0007115517071929824,1.9752511280701754,0.006,0.0010652966052631578,0.5,1000.0,False,e0.5_k1.0e3_mu0.1_T0.006_s1,0.10539749494736841,0.1,57,1,-0.20841350701754385
0.0007091487617543861,1.9886218140350875,0.006,0.0010601353510526314,0.5,1000.0,False,e0.5_k1.0e3_mu0.1_T0.006_s2,0.0909988124736842,0.1,57,2,-0.18102970105263158
0.0007107935468421054,1.9794413228070173,0.006,0.0010789506884210528,0.5,1000.0,False,e0.5_k1.0e3_mu0.1_T0.006_s3,0.09501117759649122,0.1,57,3,-0.18809492421052632
0.0007069229570175439,2.0015726333333337,0.015,0.0030654010368421055,0.5,1000.0,False,e0.5_k1.0e3_mu0.1_T0.015_s1,0.09377371726315789,0.1,57,1,-0.18775846280701755
0.000705636126491228,2.0085842807017547,0.015,0.003075467245614035,0.5,1000.0,False,e0.5_k1.0e3_mu0.1_T0.015_s2,0.08965731496491229,0.1,57,2,-0.18005594526315788
0.0007077490066666668,1.996541915789474,0.015,0.0030487922596491228,0.5,1000.0,False,e0.5_k1.0e3_mu0.1_T0.015_s3,0.09361862445614033,0.1,57,3,-0.18694806578947368
0.0007123024470175439,1.9712897456140352,0.0005,5.550643994736842e-05,0.5,1000.0,False,e0.5_k1.0e3_mu0.3_T0.0005_s1,0.24429549719298244,0.3,57,1,-0.4812978563157894
0.000708817497368421,1.9905190929824563,0.0005,5.4261810789473674e-05,0.5,1000.0,False,e0.5_k1.0e3_mu0.3_T0.0005_s2,0.2376557410526316,0.3,57,2,-0.4730662507017544
0.0007080211231578948,1.9950538842105263,0.0005,5.372756114035088e-05,0.5,1000.0,False,e0.5_k1.0e3_mu0.3_T0.0005_s3,0.24462613245614034,0.3,57,3,-0.4880252961403509
0.0007102099715789475,1.9828756842105264,0.002,0.00022592318982456142,0.5,1000.0,False,e0.5_k1.0e3_mu0.3_T0.002_s1,0.14593972315789475,0.3,57,1,-0.2896096417543859
0.0007124781903508771,1.9699943105263156,0.002,0.00022648046175438596,0.5,1000.0,False,e0.5_k1.0e3_mu0.3_T0.002_s2,0.13950467368421055,0.3,57,2,-0.27484785719298244
0.0007091627294736842,1.9885263771929824,0.002,0.00021928644385964916,0.5,1000.0,False,e0.5_k1.0e3_mu0.3_T0.002_s3,0.14510082771929822,0.3,57,3,-0.28860380807017544
0.0007108446798245615,1.9792164631578948,0.006,0.001615582898245614,0.5,1000.0,False,e0.5_k1.0e3_mu0.3_T0.006_s1,0.08385286187719299,0.3,57,1,-0.1659063105263158
0.0007107303392982457,1.9798597315789472,0.006,0.001622710240350877,0.5,1000.0,False,e0.5_k1.0e3_mu0.3_T0.006_s2,0.07971726492982457,0.3,57,2,-0.15793193731578944
0.0007045284736842106,2.014813929824561,0.006,0.001630313598245614,0.5,1000.0,False,e0.5_k1.0e3_mu0.3_T0.006_s3,0.09321613587719299,0.3,57,3,-0.18777797964912282
0.0007142292587719299,1.9605806315789474,0.015,0.003867132661403508,0.5,1000.0,False,e0.5_k1.0e3_mu0.3_T0.015_s1,0.08878023240350877,0.3,57,1,-0.17395383035087722
0.0007055951314035087,2.0088376263157897,0.015,0.003898575657894737,0.5,1000.0,False,e0.5_k1.0e3_mu0.3_T0.015_s2,0.08515464257894738,0.3,57,2,-0.17100610719298243
0.000708966944736842,1.9899027754385963,0.015,0.003909166480701754,0.5,1000.0,False,e0.5_k1.0e3_mu0.3_T0.015_s3,0.08164898757894737,0.3,57,3,-0.16247685070175438
0.0007089808194736843,1.9981739421052636,0.0005,0.17947814284210528,0.5,1000.0,False,e0.5_k1.0e3_mu1.0_T0.0005_s1,0.06281607688947369,1.0,57,1,0.016670049192982456
0.0007073783584210525,2.0115904280701753,0.0005,0.21121303859649126,0.5,1000.0,False,e0.5_k1.0e3_mu1.0_T0.0005_s2,0.06950387734228071,1.0,57,2,-0.0030786631192982463
0.0007083431596491228,2.0029163754385966,0.0005,0.18796626263157895,0.5,1000.0,False,e0.5_k1.0e3_mu1.0_T0.0005_s3,0.063009975722807,1.0,57,3,0.011354188491228065
0.0007120238099999999,2.0094388298245613,0.002,0.17880868642105263,0.5,1000.0,False,e0.5_k1.0e3_mu1.0_T0.002_s1,0.07334374567368421,1.0,57,1,0.0068656445964912285
0.0007207944068421052,1.9463134052631574,0.002,0.20425133175438598,0.5,1000.0,False,e0.5_k1.0e3_mu1.0_T0.002_s2,0.07068967177017543,1.0,57,2,-0.04213325984035088
0.0007034957763157895,2.074351654385965,0.002,0.2104332650877193,0.5,1000.0,False,e0.5_k1.0e3_mu1.0_T0.002_s3,0.09275563724561403,1.0,57,3,0.023747737877192983
0.0007097117298245614,1.9987556421052632,0.006,0.18039072271929824,0.5,1000.0,False,e0.5_k1.0e3_mu1.0_T0.006_s1,0.08259557841578949,1.0,57,1,-0.01702361028245614
0.0007099250828070176,1.9994457842105264,0.006,0.1868403050877193,0.5,1000.0,False,e0.5_k1.0e3_mu1.0_T0.006_s2,0.08605729868771929,1.0,57,2,-0.005510650245614041
0.0007117419526315789,1.9831496771929822,0.006,0.18413811414035086,0.5,1000.0,False,e0.5_k1.0e3_mu1.0_T0.006_s3,0.08804385018859649,1.0,57,3,0.044816750098596495
0.0007098694949122807,1.9994670719298246,0.015,0.17115893584210531,0.5,1000.0,False,e0.5_k1.0e3_mu1.0_T0.015_s1,0.05546125093508772,1.0,57,1,0.043631941345614045
0.0007020847431578948,2.053597545614035,0.015,0.20438262807017546,0.5,1000.0,False,e0.5_k1.0e3_mu1.0_T0.015_s2,0.060062187926315784,1.0,57,2,0.0030047222754385947
0.0007021073435087719,2.0463285736842107,0.015,0.19115543482456138,0.5,1000.0,False,e0.5_k1.0e3_mu1.0_T0.015_s3,0.0893628881368421,1.0,57,3,0.02445555215789474
0.0007229168947368421,1.9357368701754387,0.0005,1.5264269433157895,0.5,1000.0,False,e0.5_k1.0e3_mu5.0_T0.0005_s1,0.11083751898771929,5.0,57,1,-0.007307350035087714
0.0007184564950877193,1.9595224385964913,0.0005,2.3593236650877194,0.5,1000.0,False,e0.5_k1.0e3_mu5.0_T0.0005_s2,0.14007172909649124,5.0,57,2,-0.10278085180701753
0.0007184579584210525,1.9628549543859648,0.0005,2.6024084687719298,0.5,1000.0,False,e0.5_k1.0e3_mu5.0_T0.0005_s3,0.1218375100614035,5.0,57,3,-0.014571786428070175
0.0007258934778947369,1.9230961807017541,0.002,2.464566643859649,0.5,1000.0,False,e0.5_k1.0e3_mu5.0_T0.002_s1,0.11244405066842106,5.0,57,1,0.04256575841754387
