mu_g,Tgran,seed,mu,a_c,a_n,a_t,f_mean,cv_f,pr_f,ncon,chi,P
0.15,0.03,1,0.1343572126562314,0.10172166007033243,0.1641478323139298,0.002844936015174308,22.74747979961625,0.6892647186333647,0.6779360713397182,8165.15,0.11130628087591436,25.0
0.15,0.03,2,0.1366961211934352,0.10217448187753086,0.16813223029051352,0.0030855300466212537,22.653191586038904,0.6853970478575817,0.68038351098126,8162.35,0.11113233271254912,25.0
0.1,0.0005,1,0.20128189223489573,0.14734248581805423,0.24169822721249767,0.013523070764852116,23.366956166625325,0.7100453005721354,0.6648351136461361,7994.3,0.056117372766029607,25.0
0.1,0.0005,2,0.20700788389928237,0.14749492079374948,0.2537504085731145,0.012770435574201097,23.18771314324702,0.7168932814398297,0.6605413185885813,7972.75,0.05913503082962375,25.0
0.1,0.0015,1,0.1921530948193807,0.13278707681391966,0.24105720787950288,0.010461903575714157,23.196054242746435,0.7086198001789374,0.6657209219549813,8045.95,0.05518062168478003,25.0
0.1,0.0015,2,0.18936170859244827,0.13187060331859887,0.23703317346588557,0.009819640069043989,23.297939492459598,0.7017182515873073,0.6700731694425859,8049.6,0.05536258472252671,25.0
0.1,0.001,1,0.19428571207088075,0.13807673861591788,0.23894429679993343,0.011550387767503058,23.2457234272954,0.7048385304138988,0.6681096509333754,8011.4,0.05421036996158605,25.0
0.1,0.001,2,0.190639513317046,0.13183834967641378,0.23800258191609286,0.011438094846663797,23.185062766134365,0.7104667931621534,0.6645743593466165,8027.85,0.05346917239883121,25.0
0.1,0.003,1,0.1746656659590608,0.12184096649109717,0.21996269317515998,0.0075276752782288976,22.721402820959423,0.7030799790284704,0.6692061379127577,8123.25,0.0630129592472939,25.0
0.1,0.003,2,0.17713660832556494,0.124792977564357,0.22231491277742702,0.0071653259194716405,22.8002964477038,0.7069425740532828,0.6667857764303752,8114.0,0.06366347330768414,25.0
0.1,0.005,1,0.16089026488165642,0.10834576544326506,0.2080905482510446,0.0053442165746215905,22.712818195381907,0.6986614538307909,0.6719987549496265,8174.45,0.07386847176956716,25.0
0.1,0.005,2,0.1638279793829135,0.11335834004839525,0.20894709817074603,0.005350521497142978,22.611172767801918,0.7020197039046537,0.6698864716452352,8158.55,0.07520635748526022,25.0
0.1,0.008,1,0.14309816548422294,0.099943812228746,0.18278617972172445,0.0034663404545570826,22.63277070792268,0.6903369629358336,0.6772566222085448,8222.45,0.09003916128864556,25.0
0.1,0.008,2,0.14821795174713434,0.10493298030999024,0.18801702961078154,0.0034858934105740516,22.533768935085156,0.6914917308361999,0.6765259033916247,8217.2,0.09020229983695326,25.0
0.1,0.013,1,0.13504829646505567,0.09425124696805778,0.1735845280670733,0.0022608189485549992,22.415108046616613,0.6843569125190215,0.6810427370501766,8247.25,0.10984482649273405,25.0
0.1,0.013,2,0.13718482854081826,0.0995221704739219,0.1728119723906673,0.002035520610270145,22.58176122088108,0.6850893416397716,0.6805837488646705,8245.1,0.11093363904043181,25.0
0.1,0.02,1,0.12048357892677027,0.09074338105302432,0.14851810769247237,0.0017056696421476794,22.446438404365246,0.6770758197557644,0.6856754935616449,8264.3,0.13497621008538785,25.0
0.1,0.02,2,0.1212792957053574,0.09172500535458165,0.14932533909342383,0.0015082441643199163,22.357445200841145,0.682279002450392,0.6823679791853676,8255.9,0.13574966123980067,25.0
0.1,0.03,1,0.11750062492458843,0.08951562104354735,0.14430391019309427,0.0011817217354686174,22.563888225809357,0.6781250917746985,0.6850039021801413,8225.45,0.16165916727275628,25.0
0.1,0.03,2,0.11579892223302535,0.08904107198754711,0.14165199688923802,0.0009047763582420234,22.495929846732174,0.679964829156697,0.6838363270743146,8228.6,0.1620080837843518,25.0
0.2,0.0005,1,0.2531142162415534,0.18049345007514098,0.2937603275421571,0.03197465849569377,24.836866824969484,0.7418302774220356,0.6450525901077284,7545.6,0.044209228930745186,25.0
0.2,0.0005,2,0.2446233341640312,0.17145345443451665,0.2853365847874999,0.032456627629193005,25.10812107018766,0.7484242289004951,0.6409808096427355,7525.25,0.043320396822730235,25.0
0.2,0.0015,1,0.23724887479989523,0.1678515106228569,0.27742677201231725,0.02921946298882163,24.61261887664783,0.7440024833957459,0.6437230170278978,7621.15,0.03653435879848143,25.0
0.2,0.0015,2,0.23898668658954064,0.17127191087068666,0.2783417100378829,0.028359754933405174,24.7699020992523,0.7388684864807965,0.6468816268486222,7588.5,0.03772045936269938,25.0
0.2,0.001,1,0.2443847166848608,0.17409316973785532,0.28459488108415354,0.030081386987917298,24.58555896491429,0.7502376072880402,0.6398799083872326,7575.4,0.039612641104554966,25.0
0.2,0.001,2,0.24833151741681608,0.17633438594800283,0.2894394893554836,0.030889164668806347,24.56031661070443,0.7480925894688768,0.6411825977679962,7578.75,0.03921148778412145,25.0
0.2,0.003,1,0.22755702096169275,0.16193675473982508,0.2690849870291764,0.02409230329315124,24.403639428496646,0.7383596812809194,0.647200290169436,7690.65,0.03772199576171821,25.0
0.2,0.003,2,0.23158766404467643,0.16441690166142178,0.27444379450628736,0.024314632707620912,24.298285683137912,0.7367443351755669,0.6481925981388186,7678.05,0.03814922794459984,25.0
0.2,0.005,1,0.2164753704823684,0.14880808554353614,0.26364975209918046,0.02049290469404033,24.15408387912373,0.7366988878017978,0.6482138436911745,7757.0,0.04159269569391997,25.0
0.2,0.005,2,0.2198787050017123,0.1561755999444593,0.26404684341616314,0.019534966645090465,24.00416767581003,0.7346077579359495,0.6495131650772075,7770.05,0.04205130893037245,25.0
0.2,0.008,1,0.20710015935120313,0.14369754108218435,0.2549667492518166,0.015536023947206276,23.754091969585353,0.7240615812974174,0.6560697460127931,7802.1,0.04756574999465424,25.0
0.2,0.008,2,0.2001197356165898,0.1389141250635723,0.2453131510726115,0.01601219941684076,23.8429766186216,0.7221469930732922,0.6572629368267007,7828.7,0.04730193234295252,25.0
0.2,0.013,1,0.189591840974131,0.13568541093136266,0.23220837298018449,0.011289897019493808,23.33412281950062,0.7120355597204219,0.6635840909269756,7925.45,0.057035658780671405,25.0
0.2,0.013,2,0.18966733566310562,0.1321430876630134,0.2352105541543336,0.011981025871081652,23.480690211404674,0.7180129679920285,0.65985445894501,7939.45,0.05614783576354202,25.0
0.2,0.02,1,0.17479297244337347,0.1242425701774776,0.21702433240908853,0.008319048007369444,23.221873389727854,0.705895708880677,0.6674441170427523,8015.3,0.06884110806519429,25.0
0.2,0.02,2,0.1720182554924115,0.12214480802418862,0.21352166089645253,0.008370035757377768,23.184245410415933,0.7038088873503405,0.6687466084850764,8012.65,0.06882649986229353,25.0
0.2,0.03,1,0.15705635351380673,0.11822067178146034,0.19072189391346606,0.005170139857254464,23.021263732261698,0.6988582344218762,0.6718747596656977,8055.75,0.08391038966850509,25.0
0.2,0.03,2,0.1545937725811861,0.11495608815480698,0.18923917030416806,0.004992287020218279,22.95304514890373,0.6946530757320062,0.6745289278180099,8085.7,0.08409707562179877,25.0
0.3,0.0005,1,0.2647810822828053,0.190165738714399,0.29018965397262253,0.04920677009062059,26.52385578145811,0.7530747192340426,0.6381335146886308,7180.7,0.03770706444937596,25.0
0.3,0.0005,2,0.2696345917019009,0.19459444720192293,0.29594508202451936,0.04872965688748263,26.140309336551788,0.7586610906242137,0.6347065843687275,7186.5,0.037275701997468734,25.0
0.3,0.0015,1,0.2678637882489941,0.18931375772814307,0.30520393446811644,0.04120988330110305,26.17085569588402,0.7591956059250906,0.6343800485297683,7255.7,0.02985474987765313,25.0
0.3,0.0015,2,0.27091649474018753,0.1930020836316405,0.30472166859040395,0.04410924258426846,26.0819971260827,0.7550529086066069,0.6369133890073415,7269.55,0.02937441161965194,25.0
0.3,0.001,1,0.25973596317125064,0.18811305237872963,0.2828845014280524,0.04847436905213313,26.13261188936287,0.7517872664166396,0.6389139188649778,7244.9,0.0316565707752625,25.0
0.3,0.001,2,0.26922876929869094,0.19141504884305258,0.29970083201719094,0.047341656366458075,26.20966092226655,0.7601597315702402,0.6338001815757884,7222.15,0.03217351929012048,25.0
0.3,0.003,1,0.256611291412525,0.18367605626889455,0.28921192121206835,0.040334609651930205,25.676137950585723,0.7590986181280173,0.6344446206566549,7338.45,0.029401543391960494,25.0
0.3,0.003,2,0.2570390871106769,0.1861570578176353,0.2883516474778386,0.0395694722302059,25.589793433127404,0.7524227447587419,0.6385363552405217,7342.95,0.02828546234915875,25.0
0.3,0.005,1,0.2461499228271245,0.1761455131611047,0.28116544986321446,0.034988884550999313,25.06145220591921,0.7583164599854622,0.6349239936329673,7408.1,0.03200083805234293,25.0
0.3,0.005,2,0.24178584507365578,0.17534870930097307,0.27233677921083227,0.03588620559919466,25.806624203140792,0.7549049050763109,0.6370067208259543,7386.2,0.030515165963795464,25.0
0.3,0.008,1,0.23166001898074945,0.1643400514369766,0.26783058869970733,0.03114939527700015,25.052803680996508,0.7487268326471698,0.640795848841234,7485.95,0.034694287221668105,25.0
0.3,0.008,2,0.2407147799124699,0.17063252325843078,0.279520107097819,0.03127692513241905,25.101159321297835,0.7487465381283379,0.640781100615122,7506.15,0.034504974066295435,25.0
0.3,0.013,1,0.22239048201809478,0.15833831202618964,0.2612253509031965,0.025217298499556635,24.615077224160338,0.7448316133262354,0.6432210443288955,7600.9,0.04070578967979466,25.0
0.3,0.013,2,0.22689243110554008,0.16083241287425692,0.268391776375409,0.02456067619004145,24.725903476755956,0.7437735059647408,0.6438497692194025,7603.35,0.03997684794471449,25.0
0.3,0.02,1,0.21610030229858962,0.15714215549472965,0.25709572065406616,0.017962731763975552,24.121814423499856,0.7342422873545741,0.6497493418140248,7696.3,0.048420815792894756,25.0
0.3,0.02,2,0.20877685903350765,0.1494475194744779,0.24974885716660894,0.01835733683115406,24.180942286546593,0.7339877622253558,0.6499030548409241,7705.65,0.04811168124733196,25.0
0.3,0.03,1,0.18919035606920095,0.13518597746186906,0.230211485195524,0.012983247989459438,23.76323485586884,0.7249743460393152,0.6555002177139617,7816.0,0.05677970205468704,25.0
0.3,0.03,2,0.18958469352944943,0.138911812851437,0.2271683869661152,0.01308918567869632,23.655915274221957,0.7132644131601364,0.66280941887597,7826.45,0.05566320170310929,25.0
0.5,0.0005,1,0.27622437279881507,0.20865531733551296,0.27076527661954497,0.07302815356163206,28.562030156399846,0.7499407624262984,0.6400569101519225,6682.0,0.024495274116959197,25.0
0.5,0.0005,2,0.28103385626940863,0.21140483920845524,0.2780679810148137,0.07259489345962193,28.554508889996548,0.754434919252106,0.6372962314297499,6719.4,0.025444910723601683,25.0
0.5,0.0015,1,0.2773773327375405,0.20043743019355942,0.2879857140614308,0.06633152865303824,28.187894224626753,0.7591903369366728,0.6343911059060884,6751.2,0.02038677719298527,25.0
0.5,0.0015,2,0.2768406153874578,0.20001247395476182,0.28136430678272834,0.072304453750769,28.336690824050372,0.7619941728658799,0.6326788255500366,6750.1,0.020923165273707772,25.0
0.5,0.001,1,0.2864855969747018,0.2086784281289371,0.2916537612358633,0.07263900076083261,28.09690867108115,0.7617117245498033,0.6328517989186284,6697.35,0.022382564500000608,25.0
0.5,0.001,2,0.28717209992832543,0.21511863817358332,0.28799631516687624,0.07122925142042419,28.29827109164713,0.7608834207174132,0.63335474209379,6736.05,0.021610645465440937,25.0
0.5,0.003,1,0.271871992843726,0.19839968000874858,0.28353273474474233,0.06181156754903298,27.65604062559878,0.7717511869129737,0.626754575923039,6826.6,0.0204638012206378,25.0
0.5,0.003,2,0.27587395614236676,0.20095106860784853,0.28631937817692027,0.06447746189882322,28.04554451165533,0.7660133117259378,0.6302206983892946,6823.85,0.020504630685642795,25.0
0.5,0.005,1,0.2691346278496108,0.19911113563151367,0.27935759527180026,0.05980052810996097,27.32438564636393,0.763095688328737,0.6319967170958086,6880.05,0.02073763038195845,25.0
0.5,0.005,2,0.278742154026405,0.202360986043784,0.2926062565861102,0.06251706834571177,27.886709636583294,0.7700461029097728,0.6277932632644337,6890.7,0.021495787968598763,25.0
0.5,0.008,1,0.27027162701530094,0.19660064191667576,0.29016513340307964,0.05377747588378092,26.664582160279814,0.7715223010155977,0.6268707023600493,6978.95,0.024146333780734764,25.0
0.5,0.008,2,0.26853831456522426,0.1939560674750102,0.2883541399257203,0.054766417312054796,27.123393610227332,0.7710946400150503,0.627154249618849,6974.3,0.024160739596392568,25.0
0.5,0.013,1,0.250203004053107,0.1797706411919669,0.27301693933990046,0.04761842713622346,26.553702033249426,0.7665094734875721,0.6299149086276223,7094.9,0.02681073472545182,25.0
0.5,0.013,2,0.25617880737259713,0.1827086491566871,0.2810508544497271,0.04859811203979272,26.455518977680164,0.7585429622549114,0.634782190563546,7103.15,0.026666792089854452,25.0
0.5,0.02,1,0.24357032146905783,0.17578927766244531,0.2711686238464489,0.0401827413282921,25.76916235664475,0.7594720566063853,0.6342109812851879,7217.75,0.031128983233280626,25.0
0.5,0.02,2,0.24717636233830026,0.17736185045657668,0.2748637087442463,0.042127163805068674,26.148937071245882,0.7541430414348252,0.6374698344458942,7214.0,0.030146005054215903,25.0
0.5,0.03,1,0.22708988708806252,0.16071158492582677,0.26118219371852613,0.03228599532636979,25.285753511302133,0.756905160464921,0.63578704660489,7356.05,0.03644084587206396,25.0
0.5,0.03,2,0.23291148050329635,0.16807275118608553,0.263675866770071,0.034074345683267025,25.288530064278063,0.7535168291711614,0.6378578554219516,7355.9,0.035341955425709344,25.0
0.05,0.0005,1,0.8555850498784784,1.621220432659098,0.08765596978210446,0.00229369841744503,6.061006542757581,0.7910113852280889,0.6155935064956187,2424.3333333333335,0.17759812682093695,5.0
0.05,0.0005,2,0.7771914530839965,1.4405348269013172,0.10976403634850754,0.0040840420406669095,6.693542787026706,0.7862056744521044,0.6181714793708012,3080.35,0.193449067036385,5.0
0.05,0.0015,1,0.36552885753563935,0.43481073348025356,0.2941347734362143,0.0021122057531595883,5.11042746091127,0.7672301195369612,0.6312864203136848,6526.55,0.1702483038463494,5.0
0.05,0.0015,2,0.3068138425994661,0.2962007119304068,0.31467205024414385,0.002754918826866214,5.365095540849248,0.7494489593869214,0.6417150572967106,6966.1,0.1568702367789965,5.0
0.05,0.001,1,0.5754229295181365,0.8924890334793233,0.25284090614212146,0.005515919265324251,5.249008420299537,0.8055081808882789,0.6071360764482349,4946.3,0.1956916378290144,5.0
0.05,0.001,2,0.5374340817465807,0.800233609132252,0.2730873792862198,0.0015471822278640456,6.611146273338599,0.7816494495800335,0.6221342342988198,5383.473684210527,0.16442954251709557,5.0
0.05,0.003,1,0.13614827547884936,0.11473910238783733,0.15603472540801958,0.0015227240506479195,4.714151641236676,0.6928262756809611,0.6756910210270309,7882.7,0.16474817858925997,5.0
0.05,0.003,2,0.139734645895662,0.11676086078286133,0.16105572312435745,0.001652710322600954,4.7301687939878745,0.6955711791581083,0.6739450107893734,7889.35,0.16466080829675125,5.0
0.05,0.005,1,0.12804762696132166,0.10378775804285315,0.15125495180737372,0.0010525425409965907,4.70435133642742,0.6851703696236648,0.680533810797557,7897.1,0.19873313405615287,5.0
0.05,0.005,2,0.12750154421408316,0.10349955092887073,0.1504298022332899,0.001073743882471597,4.7214070719764765,0.687633765958192,0.6789721761956219,7896.15,0.19786460819401933,5.0
0.05,0.008,1,0.12232130753773993,0.10228278476102226,0.14160132566626712,0.0007585034459509433,4.709750367335897,0.6847140802230467,0.6808209299079253,7857.05,0.23547563849019754,5.0
0.05,0.008,2,0.12199895095221865,0.09988255799719725,0.14342199213110232,0.0006933559486382546,4.71614285336844,0.685437982632088,0.6803654566961186,7848.5,0.23619446482913484,5.0
0.05,0.013,1,0.11751577100695469,0.10023020503122589,0.13438074322499652,0.00042058938733694634,4.726650889205219,0.6848045521749412,0.6807610604785354,7813.25,0.2823169452510072,5.0
0.05,0.013,2,0.12007059562246229,0.10278537100241605,0.13664759021484504,0.0007082317713681099,4.753013409349633,0.6877169020628215,0.6789208109311713,7797.2,0.2797018139818203,5.0
0.05,0.02,1,0.11359375704527339,0.10209116540911936,0.12466104595498557,0.00043530347881146883,4.805897487441103,0.6812162837289657,0.6830446538669903,7716.3,0.3205177847976113,5.0
0.05,0.02,2,0.11123686357686884,0.10028534328229846,0.12169659438427045,0.000491786435394231,4.785251594792592,0.6838470647215099,0.6813718017986633,7726.25,0.319907663394504,5.0
0.05,0.03,1,0.10760904815528208,0.10264362320155833,0.11210590526461536,0.0004685704516038389,4.876233213201732,0.6844520647689469,0.6809874332814614,7595.5,0.35881446844992565,5.0
0.05,0.03,2,0.11032319642273965,0.10525008284083462,0.115034180837105,0.00036213045268073676,4.907500164338226,0.6831151670216706,0.681831542879557,7608.35,0.3609160859462547,5.0
0.15,0.0005,1,0.7254388266175558,1.3335059106047216,0.1114696508632067,0.005902087957959551,6.866664630395176,0.7990732829248344,0.6106099402766478,3431.0,0.06412247104604699,5.0
0.15,0.0005,2,0.7442614267480099,1.3767407043835227,0.10394304162117152,0.007839110357986975,6.329630006808223,0.8025095264233473,0.608475648056075,3228.65,0.07516039136295637,5.0
0.15,0.0015,1,0.38439251357531723,0.4723373292715247,0.29183689066833646,0.004610812323060215,5.023481556029486,0.776400303131469,0.6256823869802562,6364.45,0.06700014334790928,5.0
0.15,0.0015,2,0.3058029126218006,0.2849565110767941,0.3241815097828812,0.00246780272706992,6.019690487084778,0.7416899296748055,0.6465710615628593,7016.9,0.05102595095554494,5.0
0.15,0.001,1,0.39870198102969984,0.5046587874159043,0.2912257777953743,0.0015194010025675541,7.274673869550118,0.7527924124651801,0.6389852348014162,6329.35,0.04985758808484751,5.0
0.15,0.001,2,0.49527015972805283,0.7185267360993125,0.2670371303201722,0.0049764585312327995,6.165660683724066,0.7783927192423488,0.6234836991290144,5586.75,0.06479790717500078,5.0
0.15,0.003,1,0.21045137533327535,0.16805930664951668,0.2403855395212487,0.012457899683876623,5.032069068674006,0.727277583557593,0.6540683049812748,7450.7,0.06400966001682451,5.0
0.15,0.003,2,0.20901305002232734,0.1678680330198528,0.2374993311914236,0.012658734693015728,5.028775097295148,0.7279791008661005,0.6536317354986975,7454.55,0.06567781906985103,5.0
0.15,0.005,1,0.19098719489034655,0.14996741448940942,0.22159894392285961,0.01040802979838939,5.007240000065648,0.7143455857732364,0.6621427095989205,7526.85,0.07374460586964524,5.0
0.15,0.005,2,0.19273861310333987,0.15821688121902366,0.2177111907056907,0.009549155063862008,4.96059464426588,0.7202071886230386,0.6584715000707885,7516.0,0.07508006306433909,5.0
0.15,0.008,1,0.1737667617290485,0.1418023867375297,0.19880466642231895,0.006926469923945219,4.982606107389825,0.7078197413607035,0.6662298187380468,7591.55,0.08797743479965639,5.0
0.15,0.008,2,0.18126349881017573,0.14416612518565688,0.2111598281994093,0.007201044652798162,4.954008507324872,0.7129693990004133,0.6630057540483802,7587.15,0.08729972961294338,5.0
0.15,0.013,1,0.15951338336608473,0.13333741506128055,0.18123551544394578,0.0044538372598372546,4.885925624458771,0.6980749784677344,0.6723639116274596,7651.7,0.10619234588687172,5.0
0.15,0.013,2,0.16161203123903495,0.13538046818930022,0.18346301098149131,0.004380582168011531,4.880100627120795,0.7005698698965647,0.6707923021752685,7632.05,0.10764067932752981,5.0
0.15,0.02,1,0.14814183614380977,0.12884042387719624,0.16428888828506474,0.003154364867012506,4.877054277914012,0.6928871715360373,0.6756422386050405,7623.75,0.12987357206622546,5.0
0.15,0.02,2,0.1484381256551224,0.12581057849485355,0.16797808411323462,0.003087588770570231,4.849323693019866,0.6921541532987556,0.6761051960505534,7652.1,0.12997022054370713,5.0
0.15,0.03,1,0.13360827829741856,0.11806173649179619,0.14721064752773047,0.0019441718421285413,4.898344709746022,0.6904413206029419,0.677188924917451,7619.5,0.15564695758161318,5.0
0.15,0.03,2,0.1366654545648785,0.11903769428668465,0.15279385872615464,0.0014993545264592838,4.8722904735285475,0.6896927469033485,0.6776682723618068,7593.7,0.15638437572477448,5.0
0.1,0.0005,1,0.7571612424547192,1.4114775780985251,0.09834731950832716,0.004497585590097343,6.715712880511154,0.7994288136815813,0.6104171623557381,3168.05,0.09515256404572395,5.0
0.1,0.0005,2,0.6545898809152768,1.1642117601354645,0.1418082429397233,0.0031597501045868047,8.271690182560128,0.7912441701048863,0.615300101304577,3974.05,0.096961833264693,5.0
0.1,0.0015,1,0.47430005983126133,0.6435373976838595,0.3023930780044026,0.0026696401070038693,4.758361967038666,0.7995189853620701,0.6117956822299904,5777.55,0.10975549524564614,5.0
0.1,0.0015,2,0.3570448137592075,0.41900764159010073,0.29147463520163785,0.0036073518249089853,5.254665809764199,0.7645033518888464,0.6329714341025381,6585.75,0.0917906236341505,5.0
0.1,0.001,1,0.5525166002854263,0.903714038118129,0.19718837952047258,0.004130781372261256,4.9326647849175504,0.8005978996782904,0.6101076867922839,4875.55,0.11127378948768771,5.0
0.1,0.001,2,0.5756330105651192,0.8950403191924373,0.2555330229284295,0.0006926795881196342,6.2160814105392275,0.7929162449274233,0.6151669004505435,5055.75,0.08615026678066304,5.0
0.1,0.003,1,0.17642513248379912,0.1407227554067297,0.20627187206474956,0.005855638168219058,4.880590143401434,0.7043167811440777,0.6684390694242143,7686.55,0.0902088295328241,5.0
0.1,0.003,2,0.17638167256729853,0.14152067860241752,0.2052942322036071,0.005948432404131369,4.90153476935379,0.7075936082733968,0.6663772157550714,7678.05,0.0903409099066138,5.0
0.1,0.005,1,0.1610593556162804,0.13364997039939255,0.18415169481765575,0.0043170408883676245,4.863065757755594,0.7061661481470228,0.6672719127947174,7735.0,0.1064942168143365,5.0
0.1,0.005,2,0.16186186521379733,0.13231214221691154,0.1874103045579858,0.004001284169730353,4.868727122295683,0.6998422671484786,0.6712553444292759,7741.55,0.1058761855458245,5.0
0.1,0.008,1,0.14832243831225128,0.12586476837687285,0.16757019889175734,0.003209912384540168,4.779234758740246,0.6931497260292521,0.6754762244983353,7752.2,0.12987781672627852,5.0
0.1,0.008,2,0.14263402513061746,0.11316860221092317,0.16917026221876688,0.0029291836219387415,4.794398468936957,0.6920260606102793,0.676187073145952,7753.8,0.12757530325610206,5.0
0.1,0.013,1,0.13466841187394143,0.11210385275018313,0.15521061072719503,0.002022364107579669,4.819609568121776,0.6880147006053687,0.6787311171153306,7757.35,0.1560092582328367,5.0
0.1,0.013,2,0.13892497005319449,0.1186115036322958,0.1576437256607825,0.0015947092326379707,4.767163342364172,0.6886057744711331,0.678359574709933,7764.0,0.1576787674614584,5.0
0.1,0.02,1,0.12335879015679803,0.10985796615116247,0.13574990032389317,0.0011097117642505272,4.804898924816549,0.683994315821475,0.6812781163570508,7719.2,0.1908300791262765,5.0
0.1,0.02,2,0.13176510714529258,0.11264148896897863,0.14924935306754292,0.0016393722378548318,4.868294573179329,0.6857537000868643,0.6801602030410295,7711.5,0.18811066740415106,5.0
0.1,0.03,1,0.11393989217894471,0.10220824039369765,0.12510024728718702,0.00057129925240568,4.8458875372308,0.6857806449179553,0.6801481666614622,7622.45,0.22567024860329124,5.0
0.1,0.03,2,0.12137172429694507,0.10872107635963875,0.1329016589131055,0.0011207131118303835,4.89775029585589,0.6840424580091317,0.6812446613564986,7629.9,0.2217401586144078,5.0
0.2,0.0005,1,0.7085484415587786,1.2475403029603387,0.16011493915352953,0.009441649770831161,7.722460034839133,0.8041907988782796,0.6076795154147299,3654.7,0.05973507929699984,5.0
0.2,0.0005,2,0.5446944694229346,0.8487734272692288,0.23393268212862384,0.006682830106472726,11.1260280076408,0.7697140747539437,0.6283130791094719,5238.894736842105,0.038399576186776606,5.0
0.2,0.0015,1,0.3996613332810348,0.44112042894090636,0.3513860893246434,0.006816149530680053,4.8806125927804445,0.7967827620234847,0.6133452459055343,6323.35,0.055482854780997196,5.0
0.2,0.0015,2,0.3636269227256169,0.4082237161920183,0.3142503411851066,0.004779793683309323,5.205641218804552,0.7758723203811682,0.6259332315093613,6494.5,0.04913334378954188,5.0
0.2,0.001,1,0.4700432245140848,0.6168666321226165,0.3214952972516127,0.0017245207943237604,7.653842100605101,0.7630044966503742,0.6331015082274352,6008.5,0.03673476954088202,5.0
0.2,0.001,2,0.56482351206971,0.9270750927782322,0.20108879440284738,0.0014831332476232483,5.273944228060467,0.8045463222195519,0.6078367810389517,4834.7,0.05168069430538097,5.0
0.2,0.003,1,0.23124460539502642,0.1848437425142763,0.25725684252671877,0.020388625446016245,5.166406370767836,0.7439899396708592,0.6437087428094939,7251.6,0.051382338483565416,5.0
0.2,0.003,2,0.22828754939644083,0.18108301917972908,0.25484933267646703,0.02064274488429397,5.192139573023938,0.7454800015660838,0.6428060207560697,7246.7,0.05222355091723309,5.0
0.2,0.005,1,0.21868780701788978,0.1720596116496324,0.24838312163293205,0.01693288166816686,5.143809718654961,0.7357126213031953,0.6488306894056752,7333.55,0.05822245147204428,5.0
0.2,0.005,2,0.2137428047568183,0.17106015024953972,0.23965354898584654,0.016771908036172015,5.124839440877912,0.7311530385706325,0.6516707650751388,7337.0,0.05741756446093699,5.0
0.2,0.008,1,0.20022567172085154,0.16269179417437923,0.22463361647947067,0.013125937896797571,5.0757866464726495,0.7218605472031694,0.6574447374339005,7421.25,0.0674031604066077,5.0
0.2,0.008,2,0.20085547184303745,0.16386694058091464,0.22473123374914886,0.013112771761605385,5.059556711618949,0.7229058253895868,0.656798158255739,7414.35,0.06846376117013314,5.0
0.2,0.013,1,0.18597700848821722,0.1517638200911698,0.21140950033524772,0.008780699063279234,5.023247996988037,0.7129128355668709,0.6630302281358031,7492.4,0.08193770407536043,5.0
0.2,0.013,2,0.1827977721690626,0.148623431416473,0.208213731325921,0.008758379602222543,5.041092644363227,0.7180958446354267,0.6597928292847757,7500.85,0.08106417334945526,5.0
0.2,0.02,1,0.16583376936349828,0.13686006631036968,0.18850164742601677,0.006305826985493881,4.992160024930186,0.7029876268704094,0.6692689782315078,7532.75,0.09807862568512449,5.0
0.2,0.02,2,0.1655676592037702,0.13945723717788372,0.18517980193252934,0.00649828401841689,4.992434025205064,0.701890261733006,0.6699571331918669,7525.95,0.09738158585541565,5.0
0.2,0.03,1,0.15119170288976105,0.1353365872000198,0.16264892875555353,0.004397897133871196,4.961358590658487,0.6959715886799994,0.6736954775243654,7523.85,0.11939769661862738,5.0
0.2,0.03,2,0.1504246823080026,0.13483686231560033,0.16234670390917513,0.003665797537764836,4.946880436449949,0.6978931470220824,0.672481018292789,7535.2,0.11895750474594051,5.0
0.3,0.0005,1,0.649142393815388,1.08988604022452,0.1992230719451399,0.00917567112112288,9.699247938421856,0.7860985058518253,0.618466830210971,4302.15,0.033010721350060855,5.0
0.3,0.0005,2,0.7576050414119323,1.3918984410291615,0.11748277404056254,0.0058288621011610125,6.366978803107343,0.8082660713450596,0.6051847518163451,3131.05,0.03475537136348119,5.0
0.3,0.0015,1,0.2994408275328497,0.29839215233249244,0.2955751107013832,0.004914396764746781,5.456883791477776,0.7492717571942593,0.641687336271634,6880.1,0.02685409394748552,5.0
0.3,0.0015,2,0.3640077526211575,0.42424701369197926,0.2981686979436102,0.005599796667120505,5.151527190551686,0.7712332703944177,0.6285359326624229,6480.4,0.030799574014304866,5.0
0.3,0.001,1,0.504895908195144,0.755057798536144,0.25143633361067874,0.0032976926137880695,5.838855016619728,0.7942769408665193,0.6139342526987538,5413.7,0.030520302992591952,5.0
0.3,0.001,2,0.49155220136769967,0.7704021198131518,0.2093505603287257,0.003351728003899366,5.668865256578129,0.7808712258969337,0.6217916843567552,5422.4,0.028585047004211588,5.0
0.3,0.003,1,0.2575101430543077,0.20655998352730096,0.27425057775833356,0.03420972510432764,5.460297491887221,0.7670347051512153,0.6296157902586834,6888.95,0.04049179961591806,5.0
0.3,0.003,2,0.25613111217295775,0.20009476262092588,0.27423052198654646,0.037936937777505945,5.536454627905667,0.7569811760124397,0.6357397829314525,6891.0,0.03890716138921761,5.0
