Tgran,Theta,Z,Z_c,a_c,a_c_str,a_c_w,a_c_wk,chi,cv_f,dZ_eff,f_mean,label,mu_g,pr_f,seed
0.0005,0.0005,4.281816326530612,4.097625035979115,0.04625319449410762,0.14758955949586441,0.14298243185025403,0.0282744521520713,0.04881251798955738,0.8757240793884321,0.18419129055149774,12.03415311380291,mu0.5_T0.0005_s2,0.5,0.5659667635753826,2
0.0005,0.0005,4.192224489795919,4.1007067745419725,0.04587591157615089,0.17187437706234263,0.15306928473610176,0.04368539344075695,0.05035338727098633,0.8760836048364965,0.09151771525394636,12.003215436812624,mu0.5_T0.0005_s3,0.5,0.5657650125514878,3
0.001,0.001,4.258081632653061,4.085855879449691,0.038509924107849425,0.12339457358648563,0.11744550264167809,0.04823439819827205,0.04292793972484581,0.8950957684773359,0.17222575320336997,12.399873239485714,mu0.5_T0.001_s1,0.5,0.5551887815606681,1
0.001,0.001,4.284632653061225,4.088499522717216,0.047325670129332656,0.1527419845527069,0.14273616177851176,0.02889964119457493,0.04424976135860783,0.9325918883939138,0.19613313034400903,11.921205262197766,mu0.5_T0.001_s2,0.5,0.5348397760316341,2
0.001,0.001,4.199265306122449,4.086991651615186,0.041976340038836074,0.14395627774700467,0.13437611190176071,0.02901890957408713,0.0434958258075931,0.8787936518992415,0.11227365450726268,12.386468935441288,mu0.5_T0.001_s3,0.5,0.5642470089553859,3
0.003,0.003,4.405612244897959,4.080510992398447,0.041709139150749135,0.137594250557988,0.12643883085793178,0.033320777194795245,0.04025549619922384,0.8954121551413502,0.32510125249951205,12.231102708822613,mu0.5_T0.003_s1,0.5,0.5550143560855352,1
0.003,0.003,4.409673469387755,4.082016823740177,0.046724550692316236,0.1472276976311142,0.13757923860371005,0.027581480058603777,0.04100841187008841,0.8926150854962095,0.32765664564757824,11.606532027752888,mu0.5_T0.003_s2,0.5,0.556558763901573,2
0.003,0.003,4.367142857142857,4.094502750714539,0.03749951783358171,0.13704743885181417,0.13310682908207175,0.03360029640765528,0.047251375357269386,0.9189628684761,0.2726401064283186,11.415630737753895,mu0.5_T0.003_s3,0.5,0.5421584747934216,3
0.008,0.008,4.617999999999999,4.101792052084707,0.036034480534324315,0.10719334293348375,0.1082371051481897,0.03599542238425705,0.05089602604235323,0.8888188888676127,0.5162079479152926,11.429572090403628,mu0.5_T0.008_s1,0.5,0.5586621901842049,1
0.008,0.008,4.553367346938775,4.105674449012858,0.03831322774803616,0.12640203103990116,0.11831642561724816,0.024985804102383026,0.05283722450642898,0.9092710993456303,0.4476928979259176,11.012652536721868,mu0.5_T0.008_s2,0.5,0.5474155759058642,2
0.008,0.008,4.527142857142858,4.109961504481041,0.03646720135528264,0.12103255043714171,0.11971428581840128,0.022147169334275775,0.0549807522405205,0.9178809267075088,0.41718135266181644,11.051626213162038,mu0.5_T0.008_s3,0.5,0.5427428712749535,3
0.02,0.02,4.913755102040816,4.131413120111597,0.024100448064076255,0.10123366275246999,0.09871131510372927,0.03216690466115463,0.06570656005579847,0.8997622503253974,0.7823419819292186,10.50192994953367,mu0.5_T0.02_s1,0.5,0.5526197877924514,1
0.02,0.02,4.844755102040816,4.134778917805086,0.02882943268378098,0.10566914106189045,0.10943068256078645,0.02339939874166367,0.06738945890254298,0.902761198273742,0.70997618423573,10.439906293443473,mu0.5_T0.02_s2,0.5,0.5509734806454788,2
0.02,0.02,4.820591836734694,4.14474294461456,0.030871427458413,0.11471076859579417,0.11068105919581163,0.029247799397788016,0.07237147230728001,0.8941091897543483,0.6758488921201344,9.903079955757038,mu0.5_T0.02_s3,0.5,0.5557357431172545,3
0.001,0.001,4.213148148148148,4.072780053807542,0.04635326664128278,0.14443336835529189,0.1342133188754182,0.037362198405748996,0.036390026903770925,0.8717406807254937,0.14036809434060604,12.572641065085232,mu0.6_T0.001_s1,0.6,0.568205040051733,1
0.001,0.001,3.989925925925926,4.0801828363001835,0.04510753068274896,0.12607082778988407,0.12629770315699018,0.02092869089729788,0.040091418150091776,0.8937450102813733,-0.09025691037425743,12.117785265175561,mu0.6_T0.001_s2,0.6,0.5559366284776344,2
0.001,0.001,4.133666666666667,4.075482208255505,0.04240724061347603,0.14420027365832344,0.1352900074257576,0.028958403417853704,0.037741104127752695,0.9147338854070572,0.058184458411161266,12.26902714147374,mu0.6_T0.001_s3,0.6,0.5444512693955067,3
0.003,0.003,4.301061728395061,4.076683310394984,0.047396218951804986,0.1357151262617106,0.13137454183907088,0.028165827371384986,0.03834165519749223,0.9152116542319103,0.22437841800007696,12.083617308790082,mu0.6_T0.003_s1,0.6,0.5441867932830948,1
0.003,0.003,4.095308641975309,4.07903613286427,0.04614596034319125,0.14687518696718588,0.1388498546135907,0.03042465441756658,0.03951806643213491,0.8958606784828318,0.016272509111038502,11.71304914515827,mu0.6_T0.003_s2,0.6,0.5547678339415898,2
0.003,0.003,4.317543209876543,4.07098031882235,0.0352521984035235,0.12859144316477522,0.1225293253972524,0.027735992199341516,0.035490159411175004,0.9176793938102956,0.24656289105419305,11.776471521092425,mu0.6_T0.003_s3,0.6,0.5428518168921841,3
0.008,0.008,4.466987654320988,4.091724440502667,0.03754630695257886,0.11902356443326838,0.11825494492316836,0.03075106934128176,0.04586222025133356,0.8925056956075219,0.37526321381832073,11.350994576419367,mu0.6_T0.008_s1,0.6,0.5566213501003314,1
0.008,0.008,4.286246913580246,4.1038521045027725,0.040284823077059224,0.11775608091855153,0.12344823189424971,0.025890917361459608,0.05192605225138618,0.9380666192835982,0.18239480907747385,11.09724387463568,mu0.6_T0.008_s2,0.6,0.5319285136586037,2
0.008,0.008,4.485074074074074,4.092039085762223,0.03607486452439496,0.11799955575451933,0.1257925427300945,0.022323080871574714,0.04601954288111134,0.9576369428716758,0.39303498831185113,11.219562851696804,mu0.6_T0.008_s3,0.6,0.5216327511530806,3
0.001,0.001,3.9943827160493828,4.049800199304332,0.03831751179450375,0.1351891622162613,0.13721438230980207,0.027794731825394308,0.02490009965216637,0.9137189663052941,-0.05541748325494966,12.424254729922634,mu0.8_T0.001_s1,0.8,0.5449969637635684,1
0.001,0.001,3.9612839506172843,4.0567231042398815,0.0557428538084029,0.14832888679213163,0.14500781829901688,0.019373032664771715,0.02836155211994073,0.8740057271354874,-0.09543915362259714,12.902084754899494,mu0.8_T0.001_s2,0.8,0.5669325237887158,2
0.001,0.001,3.8543703703703707,4.050576041329887,0.041049403319652046,0.13372885163062226,0.12377974298801997,0.021908089852853502,0.025288020664943428,0.9104897564667309,-0.1962056709595159,12.667032537427739,mu0.8_T0.001_s3,0.8,0.546755361839338,3
0.003,0.003,4.032407407407407,4.0578507873190865,0.035112614571173484,0.12653308663009338,0.12513972013474556,0.033942092350536246,0.028925393659543407,0.9024558064543661,-0.02544337991167911,12.501765617951381,mu0.8_T0.003_s1,0.8,0.551141028487856,1
0.003,0.003,3.9491234567901246,4.062642445371739,0.04272336425143683,0.13744751146270157,0.12716965787910434,0.024245633728277444,0.031321222685869364,0.8939106457820762,-0.11351898858161436,12.688054070030011,mu0.8_T0.003_s2,0.8,0.5558440095440189,2
0.003,0.003,4.059592592592593,4.062018880597457,0.043918494356870265,0.12464708731983162,0.12537516958924602,0.026555789899231123,0.031009440298728735,0.9096040977406747,-0.002426288004864219,11.9982428073752,mu0.8_T0.003_s3,0.8,0.5472347592333792,3
0.008,0.008,4.183358024691358,4.070611377598669,0.04564079009136773,0.12782088280003537,0.1253202480446699,0.013720065453660267,0.03530568879933477,0.9249676626989914,0.11274664709268922,11.538118847136435,mu0.8_T0.008_s1,0.8,0.5389218200679141,1
0.008,0.008,4.08604938271605,4.07843941657295,0.040635206090863886,0.11860140951203306,0.11738853697750959,0.01706074792364718,0.03921970828647505,0.9048413024698397,0.007609966143100166,11.672439132339207,mu0.8_T0.008_s2,0.8,0.5498366882476614,2
0.008,0.008,4.137913580246914,4.071987076418742,0.043889047925095855,0.14080301994869,0.13772840227247676,0.021993483505401656,0.03599353820937083,0.9366930968717445,0.06592650382817222,11.842462516785297,mu0.8_T0.008_s3,0.8,0.5326563872704027,3
0.0005,0.0005,3.8352244897959182,4.046178429401625,0.05184624667456657,0.15248098190590142,0.13466270387443904,0.02901451784190077,0.023089214700812464,0.8204187038285751,-0.21095393960570652,12.782719968385761,mu1.0_T0.0005_s1,1.0,0.5976987784488645,1
0.0005,0.0005,3.8760408163265305,4.0369353581614815,0.05243712186696997,0.14077957878745362,0.13418199832205982,0.021608655157103446,0.018467679080740894,0.8778709545176216,-0.160894541834951,12.572351545225807,mu1.0_T0.0005_s2,1.0,0.5647635763731466,2
0.0005,0.0005,3.8996734693877553,4.051498793912226,0.0425991585961549,0.13561659437468404,0.12844301580174014,0.02870835155927121,0.025749396956113006,0.871184560744509,-0.15182532452447095,12.749245181534638,mu1.0_T0.0005_s3,1.0,0.5685236764425785,3
0.001,0.001,3.8031224489795914,4.042283070642286,0.04335550361792109,0.14737537196947792,0.1344738851570138,0.035104876191308726,0.021141535321142938,0.8676828439087731,-0.2391606216626947,13.224820789110375,mu1.0_T0.001_s1,1.0,0.5704954603386028,1
0.001,0.001,3.8868163265306124,4.040148187183458,0.051195340455323465,0.1547480802342329,0.14438707630271208,0.020444681195738952,0.020074093591729354,0.8598919942534551,-0.15333186065284599,12.70722710968005,mu1.0_T0.001_s2,1.0,0.5749077595633133,2
0.001,0.001,3.7906530612244898,4.044383718572121,0.04563353022442928,0.121623995025231,0.1197811362323093,0.027835677708701184,0.022191859286060215,0.8875524877029658,-0.253730657347631,12.872049354358696,mu1.0_T0.001_s3,1.0,0.5593640542649657,3
0.003,0.003,3.932897959183674,4.045123356071903,0.05234545922314094,0.14547161939576317,0.140294514227095,0.021406157133938154,0.02256167803595142,0.8499183981226328,-0.11222539688822897,12.320628908048079,mu1.0_T0.003_s1,1.0,0.5806020016644518,1
0.003,0.003,3.8757346938775514,4.0469725086227815,0.043551859421342896,0.13136182079826375,0.12212688245979328,0.023220831150545292,0.02348625431139079,0.8637789986896393,-0.17123781474523003,12.371179329519979,mu1.0_T0.003_s2,1.0,0.5727061136767362,2
0.003,0.003,3.9571020408163267,4.048220612170347,0.047805968806094834,0.14202609618096793,0.13692431836119728,0.024372742846005616,0.024110306085173658,0.8697819692778158,-0.09111857135402035,12.04372552203859,mu1.0_T0.003_s3,1.0,0.5693104016100916,3
0.008,0.008,3.9283877551020403,4.063669621782077,0.04231809156109027,0.12070118620953875,0.11656647150000818,0.019795963343143066,0.031834810891038734,0.9137650655769731,-0.13528186668003706,12.219880771758772,mu1.0_T0.008_s1,1.0,0.544973198399992,1
0.008,0.008,4.121918367346939,4.05647613550052,0.04950290781510977,0.12467321072259056,0.1276448311449248,0.01161675596225693,0.02823806775025989,0.9332293348051445,0.06544223184641851,11.273971404162431,mu1.0_T0.008_s2,1.0,0.5345009624335298,2
0.008,0.008,3.865836734693878,4.063886054014139,0.040107001252183444,0.12001918956253138,0.10627202825524586,0.021147760941148494,0.0319430270070694,0.8912956904817163,-0.19804931932026104,12.6028004628671,mu1.0_T0.008_s3,1.0,0.5572914944563002,3
0.02,0.02,4.256020408163265,4.083160352659746,0.03916134303591752,0.12188111704792823,0.12290215989495086,0.022131502244286092,0.041580176329872945,0.9239064577226402,0.17286005550351913,10.809557016890851,mu1.0_T0.02_s1,1.0,0.5394976887629676,1
0.02,0.02,4.303979591836735,4.081248565249926,0.043408956726793436,0.12696124908025191,0.12850852655770906,0.02005012063570625,0.04062428262496321,0.9415798198163198,0.22273102658680877,10.413302002493813,mu1.0_T0.02_s2,1.0,0.5300821675185226,2
0.02,0.02,4.206244897959183,4.077031968478399,0.0423761187679586,0.11012498140748771,0.10764089650463769,0.01094146752339881,0.038515984239199524,0.8921644299435034,0.12921292948078467,11.549955968993155,mu1.0_T0.02_s3,1.0,0.5568120066438423,3
0.001,0.001,3.7511358024691357,4.027224312658148,0.055519785969420754,0.15561591064821143,0.1457175319943858,0.024932416621086827,0.013612156329074025,0.8552325510179903,-0.27608851018901204,12.966136743783835,mu1.5_T0.001_s1,1.5,0.5775642773721478,1
0.001,0.001,3.721246913580247,4.030051087481587,0.04622161089836101,0.13396399255027117,0.1285769145364497,0.021347340122265374,0.015025543740793477,0.8586330738123628,-0.30880417390133985,13.068099950031177,mu1.5_T0.001_s2,1.5,0.5756289005073685,2
0.001,0.001,3.7331358024691355,4.032107628025582,0.0510186844909581,0.14234194294313937,0.14092222350612282,0.019755142645700132,0.016053814012790664,0.8601518554481262,-0.2989718255564462,12.23351184527679,mu1.5_T0.001_s3,1.5,0.5747634896921945,3
0.003,0.003,3.818407407407408,4.0301054669839,0.057781259585631496,0.15406002751223696,0.1478028246766348,0.01795368725468478,0.015052733491950278,0.8514582287738146,-0.21169805957649235,12.987050470355342,mu1.5_T0.003_s1,1.5,0.5797187813296563,1
0.003,0.003,3.7624444444444447,4.033560458265658,0.04487285863474756,0.1063631787568383,0.10656618241188391,0.013310707773964137,0.016780229132829137,0.847836044554392,-0.2711160138212132,12.694284212609729,mu1.5_T0.003_s2,1.5,0.5817961631885591,2
0.003,0.003,3.8054691358024693,4.0311330155646825,0.037822035500914515,0.11912261831819737,0.11273571222485367,0.023865147381844865,0.015566507782341128,0.9048082476443872,-0.22566387976221325,12.67343753256361,mu1.5_T0.003_s3,1.5,0.5498562751733584,3
0.008,0.008,3.940827160493827,4.038455483649922,0.05370057559612572,0.13651660268906235,0.13791641330156565,0.023120432699135694,0.019227741824960707,0.8854023623251023,-0.0976283231560946,12.168060155080688,mu1.5_T0.008_s1,1.5,0.5605630442034082,1
0.008,0.008,3.858518518518519,4.0370356973359565,0.046375784989936664,0.13107590383320214,0.1234017887443047,0.020209696375606625,0.01851784866797804,0.872779487484016,-0.17851717881743756,12.533056405843325,mu1.5_T0.008_s2,1.5,0.5676230346818127,2
0.008,0.008,3.812123456790123,4.041029774358585,0.04100349626889175,0.12015504533370634,0.11580915132745977,0.020433323329701703,0.020514887179292552,0.9070639188973916,-0.22890631756846203,12.11506324605379,mu1.5_T0.008_s3,1.5,0.5486205268499355,3
0.001,0.001,3.8232469135802467,4.0184306322478625,0.058266585468872485,0.17124496297530836,0.1637167175795936,0.02106673209035953,0.009215316123931375,0.884645282195112,-0.19518371866761575,12.223097611834756,mu2.0_T0.001_s1,2.0,0.5609821044883094,1
0.001,0.001,3.6554197530864196,4.018541299118941,0.057095837279203886,0.14338186413877216,0.14120702529568002,0.025378099648492167,0.009270649559470713,0.8534444442051335,-0.36312154603252145,12.855369068868292,mu2.0_T0.001_s2,2.0,0.5785840870774638,2
0.001,0.001,3.726703703703704,4.023626980453277,0.053868739678997656,0.1408988058757953,0.1304702967095344,0.01597574939212255,0.01181349022663834,0.8595382668590167,-0.2969232767495731,12.967829338357669,mu2.0_T0.001_s3,2.0,0.5751133224450753,3
0.003,0.003,3.7032098765432098,4.021029864371602,0.04849220145875511,0.13126846042705703,0.1250155286892436,0.018314839452798177,0.010514932185801087,0.834091277981649,-0.3178199878283925,12.759155738754473,mu2.0_T0.003_s1,2.0,0.5897301162462584,1
0.003,0.003,3.6903456790123457,4.021041776123075,0.05137755176309758,0.130182786405114,0.13141160220953663,0.023987971623925877,0.010520888061537094,0.8712296300252426,-0.3306960971107289,12.731892256338586,mu2.0_T0.003_s2,2.0,0.5684950198986568,2
0.003,0.003,3.6958765432098772,4.0225590070382,0.0530590431533624,0.14233703701563136,0.128263926434387,0.022912706685222425,0.011279503519099827,0.8756506745122803,-0.32668246382832233,12.970661150273381,mu2.0_T0.003_s3,2.0,0.5660170896351924,3
0.008,0.008,3.7827654320987656,4.028918636510329,0.05624265593871917,0.13399381456301207,0.12782062975515662,0.01834013287790508,0.014459318255164388,0.8911857535758854,-0.2461532044115633,12.854914565820811,mu2.0_T0.008_s1,2.0,0.5573520484846666,1
0.008,0.008,3.762333333333333,4.029254605110467,0.04157919625044744,0.10786168520496356,0.11224705549356298,0.011278061844870175,0.014627302555233665,0.8773259704223454,-0.26692127177713454,12.527116071438783,mu2.0_T0.008_s2,2.0,0.5650742379679872,2
0.008,0.008,3.8155802469135804,4.029581192680981,0.04353847139975955,0.13483977632406657,0.14164462208894052,0.026157002795888406,0.014790596340490526,0.9259721950401967,-0.21400094576740036,11.970432125724818,mu2.0_T0.008_s3,2.0,0.5383847700322859,3
