Tgran,Theta,Z,Z_c,a_c,a_c_str,a_c_w,a_c_wk,chi,cv_f,dZ_eff,f_mean,label,mu_g,pr_f,seed
0.001,9.598221833333334e-05,3.4442592592592596,3.0351537175377907,0.06656957207048111,0.2251002314366138,0.2014996367978317,0.052167043400819874,0.03515371753779088,0.776128905145989,0.40910554172146885,10.335449074803172,mu0.3_T0.001_s3,0.3,0.6240740850581785,3
0.003,0.00023961320666666667,3.4881728395061726,3.0351019620783237,0.06134645310745388,0.20474463272965254,0.17767304979815257,0.046719449417675536,0.03510196207832353,0.768220193247506,0.4530708774278489,10.21412957789609,mu0.3_T0.003_s1,0.3,0.6288678890763852,1
0.003,0.00023379587666666666,3.511574074074074,3.034736292100405,0.0597002809189621,0.22056871644449944,0.18962737475247696,0.06121539105637074,0.03473629210040504,0.7642250958153769,0.4768377819736691,10.251805544835339,mu0.3_T0.003_s2,0.3,0.6312979875899674,2
0.003,0.00023773398999999998,3.4976851851851847,3.036436206686571,0.06099312174800869,0.21553003033908766,0.18773087921579998,0.0595083228061345,0.0364362066865712,0.7815332325209163,0.46124897849861357,10.22498391399321,mu0.3_T0.003_s3,0.3,0.620812724659706,3
0.008,0.00055502163,3.5665925925925928,3.0448926349929364,0.061251181070233446,0.19785110854155022,0.16805390147985869,0.04247899026578237,0.04489263499293622,0.7601869466940886,0.5216999575996564,9.940595243550638,mu0.3_T0.008_s1,0.3,0.6337615213760263,1
0.008,0.0005234166933333333,3.5966111111111108,3.0440665309562713,0.04916628910192379,0.18122023152272196,0.16068044613105398,0.04832922991453848,0.04406653095627141,0.7645719903425111,0.5525445801548394,10.058155737387985,mu0.3_T0.008_s2,0.3,0.6310876689357765,2
0.008,0.0005286404533333334,3.5956172839506175,3.0451491501639016,0.05526852187674347,0.20040000037320782,0.1750357154458245,0.05226823907378506,0.045149150163901655,0.7775065201226207,0.5504681337867159,9.936888193124865,mu0.3_T0.008_s3,0.3,0.6232424463509596,3
0.001,0.00014604631999999999,3.1476913580246917,3.021649473409421,0.06532808896852094,0.2013787680912212,0.18582031623044007,0.03342851535016128,0.021649473409420913,0.7882227261220267,0.12604188461527066,11.85047162724318,mu0.5_T0.001_s1,0.5,0.6167916269963877,1
0.001,0.00011208845666666667,3.2099197530864196,3.021103568503078,0.06235450508505314,0.21594477792967248,0.1899445897739098,0.05325248858456571,0.02110356850307822,0.7686098058985396,0.1888161845833416,11.037532964273252,mu0.5_T0.001_s2,0.5,0.6286315008629003,2
0.001,0.00012850552333333335,3.1479753086419753,3.0233407444959206,0.07132146505102645,0.22940819510207228,0.1996730831113302,0.04537763599061798,0.0233407444959206,0.7974781673191256,0.12463456414605467,11.264717883473908,mu0.5_T0.001_s3,0.5,0.6112597011268818,3
0.003,0.00032716638666666667,3.228845679012346,3.024641647639248,0.05979481885329873,0.19801952084824304,0.1792520599579693,0.041906007414644224,0.024641647639247952,0.7839725451341695,0.20420403137309817,11.496510142158836,mu0.5_T0.003_s1,0.5,0.6193444369696097,1
0.003,0.0003024840166666667,3.2500308641975306,3.0234060537382956,0.06350174295188044,0.20682244336458952,0.1843477209250426,0.04248950646151572,0.02340605373829575,0.7741039466553953,0.226624810459235,10.884215003616255,mu0.5_T0.003_s2,0.5,0.625299659121235,2
0.003,0.00032662621000000003,3.203481481481482,3.0236184509498294,0.07231880360557709,0.2213707871052515,0.19890741696459766,0.03502444696748575,0.023618450949829204,0.7898978885074774,0.17986303053165242,11.173594428317205,mu0.5_T0.003_s3,0.5,0.6157884307040021,3
0.008,0.0007337470833333333,3.268617283950617,3.0307212937099757,0.05564305806412926,0.19241598063819826,0.16858431636741003,0.045814592407575266,0.03072129370997586,0.7987399726914314,0.23789599024064145,11.307114573494033,mu0.5_T0.008_s1,0.5,0.6105081184194194,1
0.008,0.0006468470233333333,3.355709876543209,3.0289549553339863,0.05254644898847026,0.19533373904621776,0.16781762196114433,0.06399885318261411,0.02895495533398631,0.7585424461456725,0.3267549212092229,10.60842551460307,mu0.5_T0.008_s2,0.5,0.6347659839486584,2
0.008,0.0006804878233333333,3.32587037037037,3.0295756727186096,0.0646706210811552,0.20834531884509805,0.18674501065074867,0.04228182880370682,0.029575672718609718,0.7901568818108214,0.2962946976517604,10.481001620744172,mu0.5_T0.008_s3,0.5,0.6156342133716357,3
0.001,0.00022634695999999998,2.9525123456790126,3.010975222802031,0.07265307657653747,0.22482031726414742,0.19560881919962766,0.038289086695324895,0.010975222802030594,0.7644385326385355,-0.05846287712301823,12.475400671031101,mu1.0_T0.001_s1,1.0,0.6311750643171563,1
0.001,0.00017021878,2.9281913580246917,3.0089158289697044,0.07492414517716613,0.21726168064643017,0.1957621377281566,0.03355514328120407,0.008915828969704354,0.7673447154344146,-0.08072447094501278,12.694479628068073,mu1.0_T0.001_s2,1.0,0.6294001667902942,2
0.001,0.00019409005,2.9160802469135803,3.010705268501563,0.0687002635624486,0.19943122604840377,0.1827180777478636,0.0358175852427095,0.010705268501563094,0.7754712883745689,-0.0946250215879827,12.683994306826362,mu1.0_T0.001_s3,1.0,0.6244722599877199,3
0.003,0.0004230090666666666,2.9972962962962963,3.012578583637817,0.06595188441026262,0.2022274334348414,0.17725364351523293,0.0376672324354875,0.012578583637817348,0.7693064807759872,-0.015282287341520817,12.321326833072968,mu1.0_T0.003_s1,1.0,0.6282100360706706,1
0.003,0.0004184595333333334,2.9669753086419752,3.01179987990986,0.0694639541258753,0.18068668423508896,0.17430176343447149,0.015723423738876398,0.011799879909860108,0.7505101826055348,-0.04482457126788475,12.583858117894449,mu1.0_T0.003_s2,1.0,0.6396882650539829,2
0.003,0.0004253237266666667,2.9801481481481487,3.0109320180545707,0.06258608797558818,0.17918768387267425,0.16175833887384042,0.026661539819399,0.010932018054570714,0.7523295528418064,-0.030783869906422012,12.589481592611802,mu1.0_T0.003_s3,1.0,0.6385717260252769,3
0.008,0.0009035814533333333,3.02808024691358,3.0149481013032635,0.06169246034532866,0.18252030240842404,0.1639338977499983,0.02889389706478597,0.014948101303263343,0.7700142854449981,0.013132145610316392,12.316305506436766,mu1.0_T0.008_s1,1.0,0.6277804194294311,1
0.008,0.0008724486666666667,3.068308641975309,3.0151378445507446,0.0588768683984961,0.18218038047557283,0.1670405968075264,0.030429959334780227,0.0151378445507445,0.792522356587362,0.05317079742456432,12.025392843153137,mu1.0_T0.008_s2,1.0,0.6142180095498555,2
0.008,0.0009008024733333334,3.0483148148148147,3.01442496801383,0.06133984785090457,0.16878704423491372,0.15319015511793738,0.026352007579121615,0.014424968013829781,0.7739940596425433,0.033889846800984724,12.132611387132952,mu1.0_T0.008_s3,1.0,0.6253675299021368,3
