Tgran,Theta,Z,Z_c,a_c,a_c_str,a_c_w,a_c_wk,chi,cv_f,dZ_eff,f_mean,label,mu_g,pr_f,seed
0.015,0.0029385352666666665,2.849925925925926,4.0,0.04691462987249545,0.06660489252797729,0.06104539745453305,0.035932611712371054,1.0,0.7578219137041944,-1.150074074074074,2.6155722005721045,mu0.0_T0.015_s3,0.0,0.6352260932555348,3
0.0005,5.1239555e-05,3.657271604938271,3.127198865981982,0.04407235689797893,0.15211909238786173,0.12714310819293467,0.04219166801620256,0.12719886598198182,0.7157330120042648,0.5300727389562891,2.021430364212896,mu0.1_T0.0005_s1,0.1,0.6612645599264061,1
0.0005,4.7628639e-05,3.7030123456790127,3.129499689467732,0.0345173870207947,0.13110185389365797,0.11174695073837158,0.04090550618400653,0.12949968946773172,0.7119025775244738,0.5735126562112809,2.0172742178220053,mu0.1_T0.0005_s2,0.1,0.6636622232868387,2
0.0005,4.8929312666666665e-05,3.719493827160494,3.1297086670509957,0.052932778261443894,0.17306682021250583,0.14314179875460115,0.036213334808177636,0.1297086670509956,0.7084718323392531,0.5897851601094981,1.9469030692142477,mu0.1_T0.0005_s3,0.1,0.6658145010218455,3
0.002,0.00019964995666666666,3.645382716049383,3.204182922295817,0.04045993615656935,0.10929990862246917,0.08685169219674704,0.022961996093713216,0.20418292229581703,0.6904682343290328,0.4411997937535661,2.031272746373217,mu0.1_T0.002_s1,0.1,0.6771720930448747,1
0.002,0.00019776520333333335,3.608012345679012,3.203722156821611,0.035860280446653035,0.10592546704150836,0.09433975490634092,0.01918647680434351,0.20372215682161118,0.6917283843366676,0.40429018885740087,2.022449604347813,mu0.1_T0.002_s2,0.1,0.6763713767391142,2
0.002,0.00018845446333333332,3.6402098765432096,3.206252192737674,0.04234699676065195,0.11027085483394145,0.09738833572429734,0.015388744255083278,0.2062521927376741,0.7037402630302917,0.4339576838055357,1.9847425750401138,mu0.1_T0.002_s3,0.1,0.6687887011766552,3
0.006,0.0006609869599999999,3.4227283950617284,3.2901149523974516,0.03059848800535893,0.07172832073756227,0.06390693654584483,0.015481807622023174,0.29011495239745133,0.6953277584574751,0.13261344266427688,2.1839703664890493,mu0.1_T0.006_s1,0.1,0.6741014947649893,1
0.006,0.0006977346966666667,3.408827160493827,3.295822605638497,0.03993161498738017,0.09636125860170018,0.0883551460989332,0.01322604602049818,0.29582260563849694,0.704190103191317,0.11300455485533023,2.145359575025341,mu0.1_T0.006_s2,0.1,0.6685127968187983,2
0.006,0.0007145981,3.3518271604938272,3.298131973060191,0.049479292121537226,0.10232418930297013,0.09220386602430741,0.014379408868403377,0.29813197306019074,0.697025108355898,0.05369518743363644,2.1019095088341935,mu0.1_T0.006_s3,0.1,0.67302882653582,3
0.015,0.002091493833333333,2.999691358024691,3.368608490930798,0.04250390854365469,0.08164664939752476,0.0749689851807102,0.021253569431835553,0.3686084909307979,0.7368967127894439,-0.3689171329061067,2.459057993845834,mu0.1_T0.015_s1,0.1,0.6480960693274016,1
0.015,0.0021240011,2.9847283950617283,3.36913915875498,0.04571725903650834,0.0782634434600049,0.072539129259682,0.026404739690363044,0.36913915875498,0.7441127729479943,-0.38441076369325167,2.487742885411791,mu0.1_T0.015_s2,0.1,0.6436455436105871,2
0.015,0.0019542314,3.0427160493827157,3.3682322713959287,0.045621322249450896,0.0706868006265417,0.06700066935200757,0.03060908867121893,0.36823227139592857,0.7433381439342813,-0.32551622201321306,2.4538316248029575,mu0.1_T0.015_s3,0.1,0.6441315095187908,3
0.0005,5.954182599999999e-05,3.312308641975309,3.0553512801395173,0.06898272524777427,0.21441050876062479,0.17926152457427025,0.0441118564003795,0.0553512801395172,0.7328959126697923,0.2569573618357919,2.2042406122950973,mu0.3_T0.0005_s1,0.3,0.650567075096748,1
0.0005,6.099037933333333e-05,3.311444444444444,3.059915291098554,0.06304805544785931,0.2232080502276475,0.1936288463716021,0.05007518116133664,0.05991529109855401,0.785911529194721,0.2515291533458903,2.1809318920703937,mu0.3_T0.0005_s2,0.3,0.6181862889169649,2
0.0005,5.8729482666666664e-05,3.2992962962962964,3.0555634913487553,0.07390898976192656,0.24905563904499167,0.20311516875129923,0.05959573850073169,0.05556349134875513,0.7675668992671716,0.24373280494754113,2.1835200052394383,mu0.3_T0.0005_s3,0.3,0.6292735064868806,3
