I,P,Tgran,Theta,a_c,label,mu,mu_g,n_contacts,n_samples,seed,tau
0.0007076153963157895,1.9971969315789473,0.002,0.00028317080263157894,0.04969430408470262,mu0.03_T0.002_s1,0.12247230508771931,0.03,7338.277777777777,57,1,-0.24459138859649124
0.0007065442684210527,2.0032602087719296,0.002,0.00028419621578947365,0.049237227677894235,mu0.03_T0.002_s2,0.10626459364912282,0.03,7328.055555555556,57,2,-0.21288380701754386
0.0007088579501754386,1.9901797263157894,0.002,0.00028210996491228067,0.04715456582437823,mu0.03_T0.002_s3,0.11182285092982457,0.03,7307.388888888889,57,3,-0.22256152982456143
0.000712413506491228,1.9704641315789475,0.006,0.0009452203747368421,0.05272511208955095,mu0.03_T0.006_s1,0.10460814656140349,0.03,6689.888888888889,57,1,-0.20613431122807016
0.0007136064440350878,1.9638435719298246,0.006,0.0009254356933333334,0.05428916069791441,mu0.03_T0.006_s2,0.112880817,0.03,6738.944444444444,57,2,-0.2216924964912281
0.0007110520533333333,1.9779430561403508,0.006,0.0009356666545614034,0.05096952596492086,mu0.03_T0.006_s3,0.10158302128070175,0.03,6715.444444444444,57,3,-0.20087193736842102
0.0007093687789473685,1.987433278947368,0.015,0.0026095225684210524,0.052991857832412476,mu0.03_T0.015_s1,0.08653905887719296,0.03,5848.555555555556,57,1,-0.17192578298245617
0.0007119658140350877,1.9729833666666665,0.015,0.002653884301754386,0.05105677629900732,mu0.03_T0.015_s2,0.08537906649122808,0.03,5851.722222222223,57,2,-0.16839221736842103
0.0007124071771929825,1.9704920842105262,0.015,0.0026292536526315792,0.05052649881874152,mu0.03_T0.015_s3,0.08914392763157894,0.03,5828.833333333333,57,3,-0.1757308603508772
0.0007102979877192984,1.9824319912280701,0.03,0.005859578124561403,0.058247874300899775,mu0.03_T0.03_s1,0.08754369622807016,0.03,4921.722222222223,57,1,-0.17359329210526317
0.0007098001385964912,1.9852640807017543,0.03,0.005887826468421052,0.05621408195603334,mu0.03_T0.03_s2,0.0848754061403509,0.03,4953.111111111111,57,2,-0.16853675701754386
0.0007080390622807018,1.9949747824561403,0.03,0.0058642727491228066,0.05791233824496236,mu0.03_T0.03_s3,0.08490295431578948,0.03,4948.833333333333,57,3,-0.16934402045614033
0.0007099105143859648,1.9847259771929824,0.045,0.00953549409122807,0.0531477733686532,mu0.03_T0.045_s1,0.08226261824561402,0.03,4331.888888888889,57,1,-0.16342166187719298
0.0007061919322807016,2.0058927754385967,0.045,0.009494849398245613,0.046662108326139574,mu0.03_T0.045_s2,0.0674084977368421,0.03,4368.277777777777,57,2,-0.1351771307719298
0.0007068104147368423,2.002149535087719,0.045,0.009529046994736843,0.04762418349696216,mu0.03_T0.045_s3,0.07470978573684212,0.03,4356.611111111111,57,3,-0.1496488619122807
0.0009118636996491229,2.3027366785964913,0.0002,0.00010407177419298244,0.1439419879982106,mu0.0_T0.0002_s1,0.10363098685964912,0.0,5807.444444444444,57,1,-0.24112122115789472
0.0009274681580701755,2.1166197335087715,0.0002,9.763072010526316e-05,0.21446941573358486,mu0.0_T0.0002_s2,0.10699978999999998,0.0,5242.722222222223,57,2,-0.22801429129824566
0.0010220277878947369,1.8280248715789473,0.0002,9.450973821052633e-05,0.2832656772755823,mu0.0_T0.0002_s3,0.10069082084210526,0.0,4818.5,57,3,-0.18928459984210527
0.0007076674496491228,1.9969771666666667,0.0005,0.00014803476263157894,0.040411516388660106,mu0.0_T0.0005_s1,0.09943332829824562,0.0,7585.333333333333,57,1,-0.19861733105263157
0.0007049668119298246,2.0123540245614033,0.0005,0.00013380195789473685,0.04098251632398869,mu0.0_T0.0005_s2,0.11210843947368421,0.0,7624.388888888889,57,2,-0.22571181912280702
0.0007129789892982457,1.9672826631578946,0.0005,0.0001505571789473684,0.04958834983522227,mu0.0_T0.0005_s3,0.11779659396491228,0.0,7597.833333333333,57,3,-0.23174413157894735
0.0007084273459649124,1.9926412245614034,0.002,0.0004071503949122808,0.044550980281669775,mu0.0_T0.002_s1,0.10576492447368423,0.0,7232.111111111111,57,1,-0.2106915042105263
0.0007094415500000001,1.9869234842105261,0.002,0.00040788057789473684,0.041865032778607994,mu0.0_T0.002_s2,0.09468358528070175,0.0,7226.277777777777,57,2,-0.18814207385964912
0.0007111938454385967,1.9771413298245613,0.002,0.00041346104245614033,0.04790021196374779,mu0.0_T0.002_s3,0.10176004010526314,0.0,7217.166666666667,57,3,-0.2011954831578948
0.0007088154963157895,1.990473350877193,0.006,0.0011765664385964911,0.04794097237878882,mu0.0_T0.006_s1,0.08968268187719297,0.0,6577.555555555556,57,1,-0.1784444887719298
0.000706810502631579,2.0017799684210527,0.006,0.0011652837210526313,0.0493803967309793,mu0.0_T0.006_s2,0.09698255187719299,0.0,6629.888888888889,57,2,-0.1941235407017544
0.0007129222057894737,1.9676909263157898,0.006,0.0011662166157894735,0.05765115147356427,mu0.0_T0.006_s3,0.11162303889473685,0.0,6606.555555555556,57,3,-0.21980742631578948
0.000708019902631579,1.9950714912280703,0.015,0.0030718312017543863,0.05783586361111469,mu0.0_T0.015_s1,0.0967128753859649,0.0,5717.277777777777,57,1,-0.1930091114035088
0.0007100048649122807,1.9839513105263158,0.015,0.0030617275315789473,0.054293317086020906,mu0.0_T0.015_s2,0.08562373759649124,0.0,5720.166666666667,57,2,-0.17009356859649122
0.0007111378168421053,1.977623926315789,0.015,0.0030686063210526317,0.047295134821058,mu0.0_T0.015_s3,0.08696489514035087,0.0,5730.722222222223,57,3,-0.17194188882456143
0.0007089885571929825,1.9897119263157894,0.03,0.006663476903508771,0.05345262140145426,mu0.0_T0.03_s1,0.0790240350877193,0.0,4832.0,57,1,-0.15724166177192983
0.0007110563289473683,1.9782822280701755,0.03,0.006662668317543861,0.04947152716057239,mu0.0_T0.03_s2,0.07568200622807018,0.0,4849.611111111111,57,2,-0.1497939442631579
0.0007067103407017544,2.0026344333333337,0.03,0.0066263790596491215,0.046403180545291474,mu0.0_T0.03_s3,0.07206027089473684,0.0,4854.222222222223,57,3,-0.14430635289473684
0.0007104257754385964,1.981794949122807,0.045,0.010550070140350875,0.05798985856867111,mu0.0_T0.045_s1,0.07676223801754387,0.0,4262.111111111111,57,1,-0.15230263026315788
0.0007081798578947369,1.9943767315789473,0.045,0.010547130035087721,0.05218712041654008,mu0.0_T0.045_s2,0.06869900712280702,0.0,4262.833333333333,57,2,-0.13689893854385965
0.0007106276124561404,1.9806558771929825,0.045,0.01062921950877193,0.043717620002001814,mu0.0_T0.045_s3,0.06613237010526317,0.0,4258.722222222223,57,3,-0.1309732862631579
0.0008867534114035087,2.1309122507017544,0.0002,3.978970003508772e-05,0.23187870356353318,mu0.1_T0.0002_s1,0.13269163907017545,0.1,5371.5,57,1,-0.2918597912807017
0.0010452826668421052,1.6427491552631581,0.0002,3.951873435087719e-05,0.2507705180964217,mu0.1_T0.0002_s2,0.1421453477368421,0.1,5034.888888888889,57,2,-0.2428724344736842
0.0008631449077192981,2.3628219998245616,0.0002,3.9632058947368426e-05,0.33720409157236836,mu0.1_T0.0002_s3,0.13732953222807018,0.1,4439.444444444444,57,3,-0.3408720699649123
0.0007046740707017544,2.014128807017544,0.0005,5.061289131578947e-05,0.059982786906099116,mu0.1_T0.0005_s1,0.1623885366666667,0.1,7381.555555555556,57,1,-0.3271572203508772
0.0007085633587719299,1.9920808350877193,0.0005,4.9315587421052635e-05,0.05676011381671346,mu0.1_T0.0005_s2,0.17577954298245616,0.1,7388.5,57,2,-0.3503147191228071
0.000708614323859649,1.991682105263158,0.0005,5.043477094736843e-05,0.05845945049862214,mu0.1_T0.0005_s3,0.1726188568421053,0.1,7376.444444444444,57,3,-0.3438157789473684
0.0007087381487719298,1.9908387736842106,0.002,0.00019268789298245616,0.05498524381125674,mu0.1_T0.002_s1,0.1336433884210526,0.1,7327.388888888889,57,1,-0.26607955771929825
0.0007084664015789473,1.992378949122807,0.002,0.00019271608789473685,0.04805134899826136,mu0.1_T0.002_s2,0.13853794929824562,0.1,7318.333333333333,57,2,-0.27603055912280705
0.0007145197056140351,1.9588364789473685,0.002,0.00018946939140350878,0.05365452101491126,mu0.1_T0.002_s3,0.1340346438596491,0.1,7328.0,57,3,-0.2626987864912281
0.0007099874170175438,1.9839190859649123,0.006,0.0006678497128070176,0.04590073928043594,mu0.1_T0.006_s1,0.10462289807017545,0.1,6847.833333333333,57,1,-0.20745168403508776
0.00070839773,1.992777145614035,0.006,0.0006661805477192982,0.053286118867367824,mu0.1_T0.006_s2,0.1242245879122807,0.1,6863.166666666667,57,2,-0.24754157491228068
0.0007147387440350877,1.9576496736842106,0.006,0.0006703516429824561,0.04965715953283596,mu0.1_T0.006_s3,0.1074304414385965,0.1,6831.5,57,3,-0.21023443824561405
0.0007126855226315788,1.9691874421052633,0.015,0.0020295356929824564,0.058916750368572614,mu0.1_T0.015_s1,0.10937956498245614,0.1,6004.166666666667,57,1,-0.2155167103508772
0.0007080482368421052,1.9947517877192984,0.015,0.0020309920649122805,0.05749527042934318,mu0.1_T0.015_s2,0.09954473059649123,0.1,6028.555555555556,57,2,-0.19857268824561403
0.0007107745719298245,1.9795391508771931,0.015,0.0020054337087719296,0.05500010224273265,mu0.1_T0.015_s3,0.09847407210526314,0.1,6044.611111111111,57,3,-0.19489792140350878
0.0007107443673684211,1.9798287087719297,0.03,0.0047997284684210524,0.060373189753160576,mu0.1_T0.03_s1,0.08663733475438597,0.1,5104.666666666667,57,1,-0.17151111035087718
0.0007090634840350877,1.989308878947368,0.03,0.0048326898000000005,0.053056776070086666,mu0.1_T0.03_s2,0.08356252736842106,0.1,5126.0,57,2,-0.16624901931578945
0.0007078686500000001,1.9959126894736843,0.03,0.004744494833333333,0.05072437693898016,mu0.1_T0.03_s3,0.08299412382456141,0.1,5130.611111111111,57,3,-0.16571180807017546
0.0007083612375438595,1.9933137157894736,0.045,0.007991948643859648,0.051481584453091804,mu0.1_T0.045_s1,0.07128319087719298,0.1,4517.888888888889,57,1,-0.14215641873684212
0.0007088931719298246,1.990306243859649,0.045,0.00798610546491228,0.05333784893934524,mu0.1_T0.045_s2,0.08076034971929823,0.1,4540.722222222223,57,2,-0.16071581456140352
0.0007108883366666666,1.9791361894736843,0.045,0.008019940294736842,0.05438316392811976,mu0.1_T0.045_s3,0.08653158368421052,0.1,4516.722222222223,57,3,-0.17125589398245616
0.0009415234440350878,2.1136554042105264,0.0002,3.196973524561404e-05,0.14527602225414976,mu0.3_T0.0002_s1,0.12738324308771928,0.3,5830.666666666667,57,1,-0.27916350194736844
0.0010316548215789474,1.7353594843859648,0.0002,3.0695467631578944e-05,0.3008746350832153,mu0.3_T0.0002_s2,0.13855074896491226,0.3,4299.388888888889,57,2,-0.24148626845614038
0.0009255045812280702,1.8861790952631579,0.0002,3.240959577192982e-05,0.19497357088878275,mu0.3_T0.0002_s3,0.14480705015789475,0.3,5387.944444444444,57,3,-0.2787376325614035
0.000716058947017544,1.9505337333333335,0.0005,5.967569615789473e-05,0.0901846471364734,mu0.3_T0.0005_s1,0.25570429087719293,0.3,6572.722222222223,57,1,-0.4989530335087719
0.0007134035759649123,1.9650132789473682,0.0005,5.8641184228070173e-05,0.0849909027046669,mu0.3_T0.0005_s2,0.24604860263157893,0.3,6628.555555555556,57,2,-0.48357449947368425
